NW_004581272.1	NP_001108405.1
NW_004581750.1	XP_004926288.1
NW_004581750.1	XP_004926288.1
NW_004581750.1	XP_004926289.1
NW_004581750.1	XP_004926289.1
NW_004581750.1	XP_004926289.1
NW_004581750.1	XP_004926289.1
NW_004581750.1	XP_004926289.1
NW_004581750.1	XP_004926289.1
NW_004581750.1	XP_004926289.1
NW_004581750.1	XP_004926289.1
NW_004581750.1	XP_004926270.1
NW_004581750.1	XP_004926270.1
NW_004581750.1	XP_004926270.1
NW_004581750.1	XP_004926270.1
NW_004581750.1	XP_004926270.1
NW_004581750.1	XP_004926270.1
NW_004581750.1	XP_004926270.1
NW_004581750.1	XP_004926270.1
NW_004581750.1	XP_004926270.1
NW_004581750.1	XP_004926270.1
NW_004581750.1	XP_004926270.1
NW_004581750.1	XP_004926270.1
NW_004581750.1	XP_004926270.1
NW_004581750.1	XP_004926290.1
NW_004581750.1	XP_004926271.1
NW_004581750.1	XP_004926271.1
NW_004581750.1	XP_004926271.1
NW_004581750.1	NP_001116818.1
NW_004581750.1	NP_001116818.1
NW_004581750.1	NP_001116818.1
NW_004581750.1	NP_001116818.1
NW_004581750.1	NP_001116818.1
NW_004581750.1	NP_001116818.1
NW_004581750.1	NP_001116818.1
NW_004581750.1	NP_001116818.1
NW_004581750.1	NP_001116818.1
NW_004581750.1	NP_001116818.1
NW_004581751.1	NP_001189467.1
NW_004581751.1	NP_001189467.1
NW_004581751.1	NP_001189467.1
NW_004581751.1	NP_001189467.1
NW_004581751.1	NP_001189467.1
NW_004581751.1	NP_001189467.1
NW_004581751.1	NP_001037538.1
NW_004581751.1	NP_001037538.1
NW_004581751.1	NP_001037538.1
NW_004581751.1	XP_004926320.1
NW_004581751.1	XP_004926320.1
NW_004581751.1	XP_004926320.1
NW_004581751.1	XP_004926320.1
NW_004581751.1	XP_004926320.1
NW_004581751.1	XP_004926321.1
NW_004581751.1	XP_004926321.1
NW_004581751.1	XP_004926321.1
NW_004581751.1	XP_004926321.1
NW_004581751.1	XP_004926321.1
NW_004581751.1	XP_004926321.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926291.1
NW_004581751.1	XP_004926292.1
NW_004581751.1	XP_004926292.1
NW_004581751.1	NP_001040409.1
NW_004581751.1	NP_001040409.1
NW_004581751.1	XP_004926293.1
NW_004581751.1	XP_004926293.1
NW_004581751.1	XP_004926293.1
NW_004581751.1	XP_004926293.1
NW_004581751.1	XP_004926293.1
NW_004581751.1	XP_004926293.1
NW_004581751.1	XP_004926293.1
NW_004581751.1	XP_004926322.1
NW_004581751.1	XP_004926322.1
NW_004581751.1	XP_004926322.1
NW_004581751.1	XP_004926322.1
NW_004581751.1	XP_004926323.1
NW_004581751.1	XP_004926323.1
NW_004581751.1	XP_004926323.1
NW_004581751.1	XP_004926323.1
NW_004581751.1	XP_004926323.1
NW_004581751.1	XP_004926323.1
NW_004581751.1	XP_004926323.1
NW_004581751.1	XP_004926323.1
NW_004581751.1	XP_004926323.1
NW_004581751.1	XP_004926323.1
NW_004581751.1	XP_004926294.1
NW_004581751.1	XP_004926294.1
NW_004581751.1	XP_004926295.1
NW_004581751.1	XP_004926295.1
NW_004581751.1	XP_004926295.1
NW_004581751.1	XP_004926324.1
NW_004581751.1	XP_004926324.1
NW_004581751.1	XP_004926324.1
NW_004581751.1	XP_004926324.1
NW_004581751.1	XP_004926296.1
NW_004581751.1	XP_004926296.1
NW_004581751.1	XP_004926296.1
NW_004581751.1	XP_004926296.1
NW_004581751.1	XP_004926296.1
NW_004581751.1	XP_004926296.1
NW_004581751.1	XP_004926296.1
NW_004581751.1	XP_004926296.1
NW_004581751.1	XP_004926296.1
NW_004581751.1	XP_004926296.1
NW_004581751.1	XP_004926297.1
NW_004581751.1	XP_004926297.1
NW_004581751.1	XP_004926297.1
NW_004581751.1	XP_004926297.1
NW_004581751.1	XP_004926297.1
NW_004581751.1	XP_004926297.1
NW_004581751.1	XP_004926297.1
NW_004581751.1	XP_004926297.1
NW_004581751.1	XP_004926297.1
NW_004581751.1	XP_004926297.1
NW_004581751.1	XP_004926297.1
NW_004581751.1	XP_004926325.1
NW_004581751.1	XP_004926325.1
NW_004581751.1	XP_004926325.1
NW_004581751.1	XP_004926325.1
NW_004581751.1	XP_004926325.1
NW_004581751.1	XP_004926325.1
NW_004581751.1	XP_004926326.1
NW_004581751.1	XP_004926326.1
NW_004581751.1	XP_004926326.1
NW_004581751.1	XP_004926326.1
NW_004581751.1	XP_004926326.1
NW_004581751.1	XP_004926326.1
NW_004581751.1	XP_004926326.1
NW_004581751.1	XP_004926326.1
NW_004581751.1	XP_004926326.1
NW_004581751.1	XP_004926326.1
NW_004581751.1	XP_004926326.1
NW_004581751.1	XP_004926326.1
NW_004581751.1	XP_004926298.1
NW_004581751.1	XP_004926298.1
NW_004581751.1	XP_004926298.1
NW_004581751.1	XP_004926298.1
NW_004581751.1	XP_004926298.1
NW_004581751.1	XP_004926298.1
NW_004581751.1	NP_001041703.1
NW_004581751.1	NP_001041703.1
NW_004581751.1	NP_001041703.1
NW_004581751.1	NP_001041703.1
NW_004581751.1	NP_001041703.1
NW_004581751.1	NP_001040272.1
NW_004581751.1	NP_001040272.1
NW_004581751.1	NP_001093300.1
NW_004581751.1	XP_004926327.1
NW_004581751.1	XP_004926327.1
NW_004581751.1	XP_004926327.1
NW_004581751.1	XP_004926327.1
NW_004581751.1	XP_004926327.1
NW_004581751.1	XP_004926327.1
NW_004581751.1	XP_004926327.1
NW_004581751.1	XP_004926327.1
NW_004581751.1	XP_004926327.1
NW_004581751.1	XP_004926299.1
NW_004581751.1	XP_004926300.1
NW_004581751.1	XP_004926300.1
NW_004581751.1	XP_004926300.1
NW_004581751.1	XP_004926300.1
NW_004581751.1	XP_004926300.1
NW_004581751.1	XP_004926300.1
NW_004581751.1	XP_004926301.1
NW_004581751.1	XP_004926301.1
NW_004581751.1	XP_004926301.1
NW_004581751.1	XP_004926301.1
NW_004581751.1	XP_004926302.1
NW_004581751.1	XP_004926302.1
NW_004581751.1	XP_004926302.1
NW_004581751.1	XP_004926302.1
NW_004581751.1	XP_004926303.1
NW_004581751.1	XP_004926303.1
NW_004581751.1	XP_004926303.1
NW_004581751.1	XP_004926303.1
NW_004581751.1	XP_004926303.1
NW_004581751.1	XP_004926303.1
NW_004581751.1	XP_004926303.1
NW_004581751.1	XP_004926303.1
NW_004581751.1	XP_004926303.1
NW_004581751.1	XP_004926303.1
NW_004581751.1	XP_004926304.1
NW_004581751.1	XP_004926304.1
NW_004581751.1	XP_004926305.1
NW_004581751.1	XP_004926305.1
NW_004581751.1	XP_004926305.1
NW_004581751.1	XP_004926305.1
NW_004581751.1	XP_004926305.1
NW_004581751.1	XP_004926305.1
NW_004581751.1	XP_004926305.1
NW_004581751.1	XP_004926305.1
NW_004581751.1	XP_004926305.1
NW_004581751.1	XP_004926305.1
NW_004581751.1	NP_001243988.1
NW_004581751.1	NP_001243988.1
NW_004581751.1	NP_001243988.1
NW_004581751.1	NP_001243988.1
NW_004581751.1	NP_001243988.1
NW_004581751.1	NP_001243988.1
NW_004581751.1	NP_001243988.1
NW_004581751.1	NP_001243988.1
NW_004581751.1	XP_004926306.1
NW_004581751.1	XP_004926306.1
NW_004581751.1	XP_004926306.1
NW_004581751.1	XP_004926306.1
NW_004581751.1	XP_004926306.1
NW_004581751.1	XP_004926306.1
NW_004581751.1	XP_004926306.1
NW_004581751.1	XP_004926307.1
NW_004581751.1	XP_004926307.1
NW_004581751.1	XP_004926307.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	XP_004926328.1
NW_004581751.1	NP_001037299.1
NW_004581751.1	NP_001037299.1
NW_004581751.1	NP_001037299.1
NW_004581751.1	NP_001037299.1
NW_004581751.1	NP_001037299.1
NW_004581751.1	XP_004926308.1
NW_004581751.1	XP_004926308.1
NW_004581751.1	XP_004926308.1
NW_004581751.1	XP_004926308.1
NW_004581751.1	XP_004926308.1
NW_004581751.1	XP_004926308.1
NW_004581751.1	XP_004926308.1
NW_004581751.1	XP_004926308.1
NW_004581751.1	XP_004926309.1
NW_004581751.1	XP_004926309.1
NW_004581751.1	XP_004926329.1
NW_004581751.1	XP_004926329.1
NW_004581751.1	XP_004926310.1
NW_004581751.1	XP_004926310.1
NW_004581751.1	XP_004926310.1
NW_004581751.1	XP_004926310.1
NW_004581751.1	XP_004926310.1
NW_004581751.1	XP_004926310.1
NW_004581751.1	XP_004926310.1
NW_004581751.1	XP_004926310.1
NW_004581751.1	XP_004926310.1
NW_004581751.1	XP_004926310.1
NW_004581751.1	XP_004926310.1
NW_004581751.1	XP_004926310.1
NW_004581751.1	XP_004926310.1
NW_004581751.1	XP_004926310.1
NW_004581751.1	XP_004926311.1
NW_004581751.1	XP_004926311.1
NW_004581751.1	XP_004926311.1
NW_004581751.1	XP_004926311.1
NW_004581751.1	XP_004926311.1
NW_004581751.1	XP_004926311.1
NW_004581751.1	XP_004926311.1
NW_004581751.1	XP_004926311.1
NW_004581751.1	XP_004926311.1
NW_004581751.1	XP_004926313.1
NW_004581751.1	XP_004926313.1
NW_004581751.1	XP_004926313.1
NW_004581751.1	XP_004926313.1
NW_004581751.1	XP_004926313.1
NW_004581751.1	XP_004926313.1
NW_004581751.1	XP_004926313.1
NW_004581751.1	XP_004926313.1
NW_004581751.1	XP_004926313.1
NW_004581751.1	XP_004926312.1
NW_004581751.1	XP_004926312.1
NW_004581751.1	XP_004926312.1
NW_004581751.1	XP_004926312.1
NW_004581751.1	XP_004926312.1
NW_004581751.1	XP_004926312.1
NW_004581751.1	XP_004926312.1
NW_004581751.1	XP_004926312.1
NW_004581751.1	XP_004926312.1
NW_004581751.1	XP_004926314.1
NW_004581751.1	XP_004926314.1
NW_004581751.1	XP_004926314.1
NW_004581751.1	XP_004926314.1
NW_004581751.1	XP_004926314.1
NW_004581751.1	XP_004926314.1
NW_004581751.1	XP_004926314.1
NW_004581751.1	XP_004926314.1
NW_004581751.1	XP_004926315.1
NW_004581751.1	XP_004926315.1
NW_004581751.1	XP_004926315.1
NW_004581751.1	XP_004926315.1
NW_004581751.1	XP_004926315.1
NW_004581751.1	XP_004926315.1
NW_004581751.1	XP_004926330.1
NW_004581751.1	XP_004926330.1
NW_004581751.1	XP_004926330.1
NW_004581751.1	XP_004926330.1
NW_004581751.1	XP_004926330.1
NW_004581751.1	XP_004926330.1
NW_004581751.1	XP_004926330.1
NW_004581751.1	NP_001037386.1
NW_004581751.1	XP_004926316.1
NW_004581751.1	XP_004926316.1
NW_004581751.1	XP_004926316.1
NW_004581751.1	XP_004926316.1
NW_004581751.1	XP_004926316.1
NW_004581751.1	XP_004926317.1
NW_004581751.1	XP_004926331.1
NW_004581751.1	XP_004926331.1
NW_004581751.1	XP_004926331.1
NW_004581751.1	XP_004926318.1
NW_004581751.1	XP_004926318.1
NW_004581751.1	XP_004926318.1
NW_004581751.1	XP_004926318.1
NW_004581751.1	XP_004926318.1
NW_004581751.1	XP_004926319.1
NW_004581751.1	XP_004926319.1
NW_004581751.1	XP_004926332.1
NW_004581751.1	XP_004926332.1
NW_004581751.1	XP_004926332.1
NW_004581751.1	XP_004926332.1
NW_004581751.1	XP_004926332.1
NW_004581751.1	XP_004926332.1
NW_004581751.1	XP_004926332.1
NW_004581752.1	XP_004926358.1
NW_004581752.1	XP_004926358.1
NW_004581752.1	XP_004926358.1
NW_004581752.1	XP_004926358.1
NW_004581752.1	XP_004926358.1
NW_004581752.1	XP_004926358.1
NW_004581752.1	XP_004926358.1
NW_004581752.1	XP_004926358.1
NW_004581752.1	XP_004926358.1
NW_004581752.1	XP_004926358.1
NW_004581752.1	XP_004926358.1
NW_004581752.1	XP_004926358.1
NW_004581752.1	XP_004926358.1
NW_004581752.1	XP_004926333.1
NW_004581752.1	XP_004926333.1
NW_004581752.1	XP_004926333.1
NW_004581752.1	XP_004926333.1
NW_004581752.1	XP_004926333.1
NW_004581752.1	XP_004926333.1
NW_004581752.1	XP_004926333.1
NW_004581752.1	XP_004926333.1
NW_004581752.1	XP_004926333.1
NW_004581752.1	XP_004926333.1
NW_004581752.1	XP_004926334.1
NW_004581752.1	XP_004926334.1
NW_004581752.1	XP_004926334.1
NW_004581752.1	XP_004926334.1
NW_004581752.1	XP_004926334.1
NW_004581752.1	XP_004926334.1
NW_004581752.1	XP_004926334.1
NW_004581752.1	XP_004926334.1
NW_004581752.1	XP_004926334.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926335.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926359.1
NW_004581752.1	XP_004926336.1
NW_004581752.1	XP_004926336.1
NW_004581752.1	XP_004926336.1
NW_004581752.1	XP_004926336.1
NW_004581752.1	XP_004926336.1
NW_004581752.1	XP_004926336.1
NW_004581752.1	XP_004926336.1
NW_004581752.1	XP_004926336.1
NW_004581752.1	XP_004926336.1
NW_004581752.1	XP_004926336.1
NW_004581752.1	XP_004926336.1
NW_004581752.1	XP_004926337.1
NW_004581752.1	XP_004926338.1
NW_004581752.1	XP_004926338.1
NW_004581752.1	XP_004926338.1
NW_004581752.1	XP_004926338.1
NW_004581752.1	XP_004926338.1
NW_004581752.1	XP_004926338.1
NW_004581752.1	XP_004926338.1
NW_004581752.1	XP_004926338.1
NW_004581752.1	XP_004926338.1
NW_004581752.1	XP_004926338.1
NW_004581752.1	XP_004926338.1
NW_004581752.1	XP_004926338.1
NW_004581752.1	XP_004926339.1
NW_004581752.1	XP_004926339.1
NW_004581752.1	XP_004926339.1
NW_004581752.1	XP_004926339.1
NW_004581752.1	XP_004926339.1
NW_004581752.1	XP_004926339.1
NW_004581752.1	XP_004926339.1
NW_004581752.1	XP_004926339.1
NW_004581752.1	XP_004926339.1
NW_004581752.1	XP_004926339.1
NW_004581752.1	XP_004926339.1
NW_004581752.1	XP_004926339.1
NW_004581752.1	XP_004926340.1
NW_004581752.1	XP_004926340.1
NW_004581752.1	XP_004926340.1
NW_004581752.1	XP_004926340.1
NW_004581752.1	XP_004926341.1
NW_004581752.1	XP_004926341.1
NW_004581752.1	XP_004926341.1
NW_004581752.1	XP_004926341.1
NW_004581752.1	NP_001124369.1
NW_004581752.1	NP_001124369.1
NW_004581752.1	NP_001124369.1
NW_004581752.1	NP_001124369.1
NW_004581752.1	XP_004926342.1
NW_004581752.1	XP_004926342.1
NW_004581752.1	XP_004926342.1
NW_004581752.1	NP_001040435.1
NW_004581752.1	NP_001040435.1
NW_004581752.1	NP_001040435.1
NW_004581752.1	NP_001040435.1
NW_004581752.1	NP_001040435.1
NW_004581752.1	XP_004926343.1
NW_004581752.1	XP_004926343.1
NW_004581752.1	XP_004926343.1
NW_004581752.1	XP_004926343.1
NW_004581752.1	XP_004926343.1
NW_004581752.1	XP_004926343.1
NW_004581752.1	XP_004926344.1
NW_004581752.1	XP_004926360.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926345.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	XP_004926361.1
NW_004581752.1	NP_001243984.1
NW_004581752.1	NP_001243984.1
NW_004581752.1	NP_001243984.1
NW_004581752.1	NP_001243984.1
NW_004581752.1	NP_001243984.1
NW_004581752.1	NP_001243984.1
NW_004581752.1	NP_001243984.1
NW_004581752.1	NP_001243984.1
NW_004581752.1	NP_001243984.1
NW_004581752.1	NP_001243984.1
NW_004581752.1	XP_004926362.1
NW_004581752.1	XP_004926362.1
NW_004581752.1	XP_004926362.1
NW_004581752.1	XP_004926362.1
NW_004581752.1	XP_004926362.1
NW_004581752.1	XP_004926362.1
NW_004581752.1	XP_004926362.1
NW_004581752.1	XP_004926363.1
NW_004581752.1	XP_004926363.1
NW_004581752.1	XP_004926363.1
NW_004581752.1	XP_004926363.1
NW_004581752.1	XP_004926363.1
NW_004581752.1	XP_004926363.1
NW_004581752.1	XP_004926363.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926364.1
NW_004581752.1	XP_004926365.1
NW_004581752.1	XP_004926365.1
NW_004581752.1	XP_004926365.1
NW_004581752.1	XP_004926365.1
NW_004581752.1	XP_004926365.1
NW_004581752.1	XP_004926365.1
NW_004581752.1	XP_004926365.1
NW_004581752.1	XP_004926365.1
NW_004581752.1	XP_004926365.1
NW_004581752.1	NP_001040197.1
NW_004581752.1	NP_001040197.1
NW_004581752.1	NP_001040197.1
NW_004581752.1	NP_001040197.1
NW_004581752.1	NP_001040197.1
NW_004581752.1	NP_001040197.1
NW_004581752.1	NP_001040197.1
NW_004581752.1	NP_001103767.1
NW_004581752.1	NP_001103767.1
NW_004581752.1	NP_001103767.1
NW_004581752.1	NP_001103767.1
NW_004581752.1	NP_001103767.1
NW_004581752.1	NP_001103767.1
NW_004581752.1	XP_004926346.1
NW_004581752.1	XP_004926346.1
NW_004581752.1	XP_004926346.1
NW_004581752.1	XP_004926346.1
NW_004581752.1	XP_004926346.1
NW_004581752.1	XP_004926346.1
NW_004581752.1	NP_001166623.2
NW_004581752.1	NP_001166623.2
NW_004581752.1	NP_001166623.2
NW_004581752.1	NP_001166623.2
NW_004581752.1	NP_001166623.2
NW_004581752.1	XP_004926366.1
NW_004581752.1	XP_004926366.1
NW_004581752.1	XP_004926366.1
NW_004581752.1	XP_004926366.1
NW_004581752.1	XP_004926366.1
NW_004581752.1	XP_004926366.1
NW_004581752.1	XP_004926347.1
NW_004581752.1	XP_004926347.1
NW_004581752.1	XP_004926347.1
NW_004581752.1	XP_004926347.1
NW_004581752.1	XP_004926348.1
NW_004581752.1	XP_004926348.1
NW_004581752.1	XP_004926348.1
NW_004581752.1	XP_004926348.1
NW_004581752.1	XP_004926348.1
NW_004581752.1	XP_004926348.1
NW_004581752.1	XP_004926349.1
NW_004581752.1	XP_004926349.1
NW_004581752.1	XP_004926349.1
NW_004581752.1	XP_004926349.1
NW_004581752.1	XP_004926349.1
NW_004581752.1	XP_004926349.1
NW_004581752.1	XP_004926349.1
NW_004581752.1	XP_004926349.1
NW_004581752.1	XP_004926349.1
NW_004581752.1	XP_004926349.1
NW_004581752.1	XP_004926350.1
NW_004581752.1	XP_004926350.1
NW_004581752.1	XP_004926350.1
NW_004581752.1	XP_004926350.1
NW_004581752.1	XP_004926350.1
NW_004581752.1	XP_004926350.1
NW_004581752.1	XP_004926350.1
NW_004581752.1	XP_004926350.1
NW_004581752.1	XP_004926350.1
NW_004581752.1	NP_001243924.1
NW_004581752.1	NP_001243924.1
NW_004581752.1	NP_001243924.1
NW_004581752.1	XP_004926367.1
NW_004581752.1	XP_004926367.1
NW_004581752.1	XP_004926367.1
NW_004581752.1	XP_004926367.1
NW_004581752.1	XP_004926351.1
NW_004581752.1	XP_004926351.1
NW_004581752.1	XP_004926351.1
NW_004581752.1	XP_004926351.1
NW_004581752.1	XP_004926351.1
NW_004581752.1	XP_004926368.1
NW_004581752.1	XP_004926368.1
NW_004581752.1	XP_004926368.1
NW_004581752.1	XP_004926368.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926369.1
NW_004581752.1	XP_004926352.1
NW_004581752.1	XP_004926352.1
NW_004581752.1	XP_004926352.1
NW_004581752.1	XP_004926352.1
NW_004581752.1	XP_004926352.1
NW_004581752.1	XP_004926352.1
NW_004581752.1	XP_004926352.1
NW_004581752.1	XP_004926352.1
NW_004581752.1	XP_004926352.1
NW_004581752.1	XP_004926352.1
NW_004581752.1	XP_004926352.1
NW_004581752.1	XP_004926370.1
NW_004581752.1	XP_004926370.1
NW_004581752.1	XP_004926370.1
NW_004581752.1	XP_004926370.1
NW_004581752.1	XP_004926353.1
NW_004581752.1	XP_004926354.1
NW_004581752.1	XP_004926354.1
NW_004581752.1	XP_004926371.1
NW_004581752.1	XP_004926371.1
NW_004581752.1	XP_004926372.1
NW_004581752.1	XP_004926355.1
NW_004581752.1	XP_004926355.1
NW_004581752.1	XP_004926355.1
NW_004581752.1	XP_004926355.1
NW_004581752.1	XP_004926355.1
NW_004581752.1	XP_004926355.1
NW_004581752.1	XP_004926355.1
NW_004581752.1	XP_004926355.1
NW_004581752.1	XP_004926355.1
NW_004581752.1	XP_004926355.1
NW_004581752.1	XP_004926355.1
NW_004581752.1	XP_004926355.1
NW_004581752.1	XP_004926356.1
NW_004581752.1	XP_004926356.1
NW_004581752.1	XP_004926356.1
NW_004581752.1	XP_004926356.1
NW_004581752.1	XP_004926356.1
NW_004581752.1	XP_004926356.1
NW_004581752.1	XP_004926373.1
NW_004581752.1	XP_004926373.1
NW_004581752.1	XP_004926373.1
NW_004581752.1	XP_004926373.1
