/panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Mcinx_mummer/../DPSCF300001.fas /panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Mcinx_mummer/../Mcinx_Chr21_Chr01.fas
PROMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1823833	1824063	2950042	2950272	231	231	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1824064	1825164	2950257	2951369	1101	1113	6243218	5711611	0.02	0.02	DPSCF300001	Mcinx_Chr21
1825973	1826560	2952105	2952689	588	585	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1827445	1827537	2954526	2954618	93	93	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1827656	1827859	2956691	2956894	204	204	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1828818	1828985	2958653	2958823	168	171	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1830569	1830796	2961099	2961314	228	216	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1831938	1832090	2964648	2964800	153	153	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1832363	1832641	2966115	2966387	279	273	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1833609	1833812	2969178	2969381	204	204	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1833880	1833996	2969840	2969956	117	117	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1834659	1834949	2970076	2970372	291	297	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1838810	1839516	2973291	2974129	707	839	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1842880	1843075	2978741	2978933	196	193	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1873176	1873301	3019280	3019408	126	129	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1873403	1873741	3019650	3019988	339	339	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1873897	1874190	3018383	3018691	294	309	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1873897	1874151	3020383	3020631	255	249	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1874295	1874627	3020851	3021198	333	348	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1874743	1874886	3021537	3021680	144	144	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1875113	1875316	3023118	3023303	204	186	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1875365	1875699	3023537	3023925	335	389	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1880381	1880678	3034061	3034343	298	283	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1883157	1883258	3038906	3039007	102	102	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1887378	1887671	3044030	3044365	294	336	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1888369	1888488	3046401	3046520	120	120	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1888641	1888847	3047041	3047247	207	207	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1904617	1904904	3086426	3086725	288	300	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1905592	1905792	3087323	3087523	201	201	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1906254	1906460	3089498	3089707	207	210	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1906639	1906824	3090898	3091083	186	186	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1921807	1922537	3100424	3101227	731	804	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1926208	1926441	3112365	3112598	234	234	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1929920	1930291	3125889	3126233	372	345	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1930486	1930902	3126469	3126900	417	432	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1933752	1933940	3130477	3130668	189	192	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1934173	1934306	3130905	3131053	134	149	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1934426	1934587	3131161	3131316	162	156	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1936031	1936336	3133997	3134293	306	297	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1936979	1937506	3134888	3135463	528	576	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1940509	1940933	3142008	3142402	425	395	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1944900	1945127	3147687	3147932	228	246	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1945831	1946100	3148777	3149046	270	270	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1949132	1949316	3155695	3155927	185	233	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1950433	1950550	3157109	3157226	118	118	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1961462	1961827	3187140	3187502	366	363	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1969095	1969241	3208285	3208431	147	147	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1978164	1978328	3226621	3226785	165	165	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1982743	1983009	3236220	3236492	267	273	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1988626	1988883	3243778	3244035	258	258	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1992705	1992812	3253462	3253569	108	108	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1992933	1993079	3253692	3253856	147	165	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1993940	1994152	3256704	3256916	213	213	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1994980	1995090	3258613	3258723	111	111	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2002819	2003028	3272311	3272529	210	219	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2011794	2011949	3284397	3284552	156	156	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2016892	2017056	3286380	3286514	165	135	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2019190	2019366	3289494	3289679	177	186	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2020099	2020227	3291132	3291260	129	129	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2020948	2021244	3293009	3293293	297	285	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2021584	2021835	3293213	3293530	252	318	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
2022413	2022532	3294450	3294596	120	147	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2024435	2024668	3297261	3297494	234	234	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2025550	2025830	3298730	3299019	281	290	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
2025890	2026024	3299436	3299570	135	135	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2026108	2026269	3300255	3300416	162	162	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2026606	2026773	3301572	3301739	168	168	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2027487	2027633	3303387	3303533	147	147	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2034030	2034224	2421232	2421426	195	195	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2036314	2036658	3321450	3321812	345	363	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2038598	2039481	3322108	3322989	884	882	6243218	5711611	0.01	0.02	DPSCF300001	Mcinx_Chr21
2041133	2041963	3328947	3329780	831	834	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2065428	2065713	3388718	3389003	286	286	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
2067985	2068128	3392879	3393040	144	162	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2068822	2069091	3393933	3394205	270	273	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2069375	2069497	3395041	3395166	123	126	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2069751	2069906	3395296	3395451	156	156	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2072043	2072234	3400118	3400306	192	189	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2072386	2072772	3400621	3400965	387	345	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2074273	2074933	3402167	3402857	661	691	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2074990	2075292	3403522	3403824	303	303	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
2075469	2075642	3404496	3404669	174	174	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2075990	2076121	3405075	3405206	132	132	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2076231	2076335	3405562	3405666	105	105	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2076596	2076781	3406435	3406626	186	192	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2077761	2077913	3407980	3408129	153	150	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2078674	2078784	3409247	3409357	111	111	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2080969	2081094	3414833	3414958	126	126	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2081575	2081679	3415269	3415376	105	108	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2081830	2081982	3415909	3416082	153	174	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2083333	2083464	3419837	3419965	132	129	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2083643	2084146	3420673	3421149	504	477	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2088104	2088386	3426549	3426843	283	295	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
2088561	2088774	3427196	3427391	214	196	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2088846	2089067	3427655	3427876	222	222	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2089096	2089302	3428063	3428263	207	201	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2089383	2089631	3428273	3428533	249	261	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2089793	2090874	3428601	3429743	1082	1143	6243218	5711611	0.02	0.02	DPSCF300001	Mcinx_Chr21
2090939	2091211	3429809	3430081	273	273	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2091654	2091797	3430243	3430380	144	138	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2091897	2092112	3430475	3430714	216	240	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2092158	2092451	3431029	3431319	294	291	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
2094618	2094776	3436866	3437021	159	156	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2107879	2108058	3457772	3457948	180	177	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2109321	2109614	3460682	3460987	294	306	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
2109742	2109849	3461388	3461495	108	108	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2109992	2110168	3462143	3462319	177	177	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2115558	2115731	3753920	3754093	174	174	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2116041	2116277	3752894	3753175	237	282	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2116511	2116642	3752755	3752886	132	132	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2130832	2131041	3758338	3758547	210	210	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2131060	2131227	3758931	3759119	168	189	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2131490	2131618	3759376	3759507	129	132	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2133201	2133510	3762618	3762945	310	328	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
2268452	2268718	158955	159245	267	291	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
2268829	2269130	158008	158294	302	287	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
2276241	2276393	156105	156257	153	153	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2279464	2279733	148801	149055	270	255	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2279729	2280016	147791	148057	288	267	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2280506	2283463	144873	147683	2958	2811	6243218	5711611	0.05	0.05	DPSCF300001	Mcinx_Chr21
2284312	2284597	143669	143958	286	290	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
2284953	2285069	143191	143307	117	117	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2285783	2285920	142451	142579	138	129	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2285983	2286174	140665	140856	192	192	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2286386	2286842	137775	138231	457	457	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2287705	2288490	135877	136698	786	822	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2288445	2288945	134788	135273	501	486	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2350351	2350507	567511	567631	157	121	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2379034	2379951	3801085	3802014	918	930	6243218	5711611	0.01	0.02	DPSCF300001	Mcinx_Chr21
2380123	2380476	3802017	3802370	354	354	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2394057	2394332	3823827	3824105	276	279	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2435967	2436923	3877370	3878350	957	981	6243218	5711611	0.02	0.02	DPSCF300001	Mcinx_Chr21
2438835	2439272	3874617	3875054	438	438	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2439424	2439558	3873729	3873863	135	135	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2443718	2443876	3872029	3872187	159	159	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2445539	2445670	3868152	3868283	132	132	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2446092	2446214	3867636	3867758	123	123	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2447671	2447829	3866114	3866278	159	165	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2447975	2448145	3865095	3865256	171	162	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2448900	2449028	3863942	3864070	129	129	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2449725	2449859	3862469	3862603	135	135	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2450389	2450505	3861752	3861868	117	117	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2450940	2451161	3861104	3861313	222	210	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2537124	2537294	4047774	4047944	171	171	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2537553	2537978	4046932	4047441	426	510	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2540654	2540752	4043478	4043576	99	99	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2541015	2541215	4042688	4042882	201	195	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2542512	2542640	4040878	4041006	129	129	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2542753	2542920	4039833	4039979	168	147	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2543422	2543544	4038022	4038144	123	123	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2544896	2545042	4035002	4035145	147	144	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2545443	2545583	4032579	4032719	141	141	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2553912	2554165	4031531	4031784	254	254	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2554770	2554928	4022822	4022992	159	171	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2560637	2560747	4001827	4001937	111	111	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2633027	2633164	4090678	4090815	138	138	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2635921	2636133	4137750	4137962	213	213	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2636449	2636652	4055400	4055603	204	204	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2637564	2637776	4135058	4135282	213	225	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2639675	2640046	4132894	4133256	372	363	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2640859	2641107	4062875	4063159	249	285	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2641208	2641489	4063296	4063577	282	282	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2641493	2641750	4107564	4107824	258	261	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2641819	2642145	4161195	4161518	327	324	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2642186	2642710	4108834	4109352	525	519	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2642735	2642998	4108249	4108506	264	258	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2643003	2643194	4109906	4110088	192	183	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2643561	2643746	4072661	4072846	186	186	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2644592	2644753	4155937	4156098	162	162	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2644915	2645181	4155088	4155312	267	225	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2645501	2645815	4153437	4153784	315	348	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2645819	2646088	4153093	4153347	270	255	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2646512	2646775	4152729	4152983	264	255	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2647794	2648180	4148863	4149249	387	387	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2665410	2665565	4277454	4277597	156	144	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2667538	2667678	4271257	4271391	141	135	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2738802	2739020	4246569	4246787	219	219	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2740243	2740464	4240411	4240626	222	216	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2741734	2741970	4207947	4208180	237	234	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2781800	2781955	4302530	4302706	156	177	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2782238	2782540	4301248	4301529	303	282	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2782733	2782909	4300481	4300657	177	177	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2784814	2784975	4298291	4298452	162	162	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2785731	2785946	4290050	4290277	216	228	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2790450	2790776	4286843	4287181	327	339	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2834163	2834442	4313241	4313505	280	265	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2835631	2836698	4315209	4316302	1068	1094	6243218	5711611	0.02	0.02	DPSCF300001	Mcinx_Chr21
2836929	2837556	4316677	4317292	628	616	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2843639	2843794	4328287	4328442	156	156	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2845018	2845203	4329391	4329576	186	186	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2846022	2846349	4330474	4330813	328	340	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2847476	2847937	4332749	4333237	462	489	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2848112	2848861	4333497	4334221	750	725	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2849278	2849451	4335279	4335458	174	180	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2851478	2851597	4340546	4340665	120	120	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2851703	2852077	4340814	4341164	375	351	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2852277	2852453	4341980	4342168	177	189	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2852680	2852952	4342557	4342850	273	294	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
2853149	2853411	4343635	4343885	263	251	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2853485	2854133	4343982	4344609	649	628	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2854298	2854477	4344927	4345103	180	177	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2854763	2854855	4346064	4346156	93	93	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2855313	2855464	4346664	4346815	152	152	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2855611	2855968	4347434	4347737	358	304	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2855957	2856198	4347993	4348234	242	242	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2856292	2856687	4349082	4349342	396	261	6243218	5711611	0.01	0.00	DPSCF300001	Mcinx_Chr21
2856912	2857013	4350793	4350894	102	102	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2857232	2857446	4351227	4351441	215	215	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2863477	2865432	4361209	4363170	1956	1962	6243218	5711611	0.03	0.03	DPSCF300001	Mcinx_Chr21
2870121	2870333	4376240	4376446	213	207	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2870691	2871392	4376973	4377671	702	699	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2873666	2873836	4380822	4380992	171	171	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2874434	2874608	4381515	4381689	175	175	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2876885	2877209	4385377	4385683	325	307	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2881604	2881825	4392525	4392746	222	222	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2887371	2887901	4398489	4399055	531	567	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2891292	2891501	4404931	4405158	210	228	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2892534	2892764	4405659	4405907	231	249	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2893448	2893669	4406349	4406570	222	222	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2893888	2894163	4407041	4407325	276	285	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2898277	2898636	4421585	4421944	360	360	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2902272	2902361	4430772	4430861	90	90	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2911844	2912044	4440589	4440792	201	204	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2912983	2914290	4443153	4444475	1308	1323	6243218	5711611	0.02	0.02	DPSCF300001	Mcinx_Chr21
2930336	2930551	4481348	4481596	216	249	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2951554	2952213	4527989	4528663	660	675	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2967677	2967895	4565150	4565380	219	231	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2968216	2968395	4567670	4567861	180	192	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2972166	2972485	4582328	4582650	320	323	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2972967	2973188	4584577	4584810	222	234	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2973226	2973429	4585261	4585464	204	204	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2973638	2973844	4586133	4586357	207	225	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2978023	2978637	4593569	4594240	615	672	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
2978735	2980171	4594360	4595796	1437	1437	6243218	5711611	0.02	0.03	DPSCF300001	Mcinx_Chr21
2986409	2986566	1242433	1242608	158	176	6243218	3269392	0.00	0.01	DPSCF300001	Mcinx_Chr01
2989019	2990632	4630043	4631686	1614	1644	6243218	5711611	0.03	0.03	DPSCF300001	Mcinx_Chr21
2993200	2993463	4639655	4639918	264	264	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2994156	2994308	4641997	4642149	153	153	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
2995091	2995204	4645686	4645799	114	114	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
3000840	3001049	4660370	4660585	210	216	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
3005044	3005445	4670871	4671284	402	414	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
3010117	3010299	4674931	4675104	183	174	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
3015686	3016039	4683838	4684179	354	342	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
3016385	3016597	4684303	4684518	213	216	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
3016660	3016839	4684915	4685097	180	183	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
3018481	3018636	4686444	4686602	156	159	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
3072676	3073032	4690543	4690905	357	363	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
3073045	3073641	4690914	4691510	597	597	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
3075353	3075535	4702601	4702792	183	192	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
3078469	3078582	4706667	4706762	114	96	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
