scaff.tar	gene.tar	chr.tar
DPSCF300115	DPOGS211432	22
DPSCF300115	DPOGS211404	22
DPSCF300115	DPOGS211411	22
DPSCF300115	DPOGS211383	22
DPSCF300115	DPOGS211387	22
DPSCF300115	DPOGS211434	22
DPSCF300115	DPOGS211421	22
DPSCF300115	DPOGS211377	22
DPSCF300115	DPOGS211400	22
DPSCF300115	DPOGS211415	22
DPSCF300115	DPOGS211417	22
DPSCF300115	DPOGS211410	22
DPSCF300115	DPOGS211431	22
DPSCF300115	DPOGS211427	22
DPSCF300115	DPOGS211403	22
DPSCF300115	DPOGS211414	22
DPSCF300115	DPOGS211413	22
DPSCF300115	DPOGS211398	22
DPSCF300115	DPOGS211374	22
DPSCF300115	DPOGS211381	22
DPSCF300115	DPOGS211416	22
DPSCF300115	DPOGS211430	22
DPSCF300115	DPOGS211402	22
DPSCF300115	DPOGS211382	22
DPSCF300115	DPOGS211412	22
DPSCF300115	DPOGS211426	22
DPSCF300115	DPOGS211401	22
DPSCF300116	DPOGS202087	NA
DPSCF300116	DPOGS202078	NA
DPSCF300116	DPOGS202082	NA
DPSCF300116	DPOGS202088	NA
DPSCF300116	DPOGS202081	NA
DPSCF300116	DPOGS202083	NA
DPSCF300116	DPOGS202079	NA
DPSCF300116	DPOGS202080	NA
DPSCF300116	DPOGS202089	NA
DPSCF300116	DPOGS202076	NA
DPSCF300116	DPOGS202077	NA
DPSCF300117	DPOGS209844	9
DPSCF300117	DPOGS209782	9
DPSCF300117	DPOGS209840	9
DPSCF300117	DPOGS209820	9
DPSCF300117	DPOGS209783	9
DPSCF300117	DPOGS209843	9
DPSCF300117	DPOGS209786	9
DPSCF300117	DPOGS209784	9
DPSCF300117	DPOGS209793	9
DPSCF300117	DPOGS209842	9
DPSCF300117	DPOGS209788	9
DPSCF300117	DPOGS209827	9
DPSCF300117	DPOGS209846	9
DPSCF300117	DPOGS209824	9
DPSCF300117	DPOGS209832	9
DPSCF300117	DPOGS209841	9
DPSCF300117	DPOGS209839	9
DPSCF300117	DPOGS209796	9
DPSCF300117	DPOGS209838	9
DPSCF300117	DPOGS209810	9
DPSCF300117	DPOGS209787	9
DPSCF300117	DPOGS209814	9
DPSCF300117	DPOGS209819	9
DPSCF300117	DPOGS209822	9
DPSCF300117	DPOGS209826	9
DPSCF300117	DPOGS209825	9
DPSCF300117	DPOGS209823	9
DPSCF300117	DPOGS209849	9
DPSCF300117	DPOGS209821	9
DPSCF300117	DPOGS209794	9
DPSCF300117	DPOGS209791	9
DPSCF300117	DPOGS209792	9
DPSCF300117	DPOGS209837	9
DPSCF300117	DPOGS209797	9
DPSCF300117	DPOGS209828	9
DPSCF300117	DPOGS209785	9
DPSCF300117	DPOGS209817	9
DPSCF300117	DPOGS209818	9
DPSCF300117	DPOGS209781	9
DPSCF300117	DPOGS209806	9
DPSCF300117	DPOGS209833	9
DPSCF300117	DPOGS209834	9
DPSCF300117	DPOGS209807	9
DPSCF300117	DPOGS209804	9
DPSCF300117	DPOGS209836	9
DPSCF300117	DPOGS209829	9
DPSCF300117	DPOGS209815	9
DPSCF300117	DPOGS209812	9
DPSCF300117	DPOGS209845	9
DPSCF300117	DPOGS209800	9
DPSCF300117	DPOGS209847	9
DPSCF300117	DPOGS209848	9
DPSCF300117	DPOGS209790	9
DPSCF300117	DPOGS209811	9
DPSCF300117	DPOGS209803	9
DPSCF300117	DPOGS209798	9
DPSCF300117	DPOGS209835	9
DPSCF300117	DPOGS209802	9
DPSCF300117	DPOGS209816	9
DPSCF300117	DPOGS209809	9
DPSCF300117	DPOGS209813	9
DPSCF300117	DPOGS209805	9
DPSCF300117	DPOGS209831	9
DPSCF300117	DPOGS209830	9
DPSCF300117	DPOGS209789	9
DPSCF300117	DPOGS209799	9
DPSCF300118	DPOGS209388	17
DPSCF300118	DPOGS209361	17
DPSCF300118	DPOGS209375	17
DPSCF300118	DPOGS209376	17
DPSCF300118	DPOGS209360	17
DPSCF300118	DPOGS209358	17
DPSCF300118	DPOGS209378	17
DPSCF300118	DPOGS209368	17
DPSCF300118	DPOGS209387	17
DPSCF300118	DPOGS209379	17
DPSCF300118	DPOGS209359	17
DPSCF300118	DPOGS209381	17
DPSCF300118	DPOGS209354	17
DPSCF300118	DPOGS209352	17
DPSCF300118	DPOGS209351	17
DPSCF300118	DPOGS209364	17
DPSCF300118	DPOGS209357	17
DPSCF300118	DPOGS209377	17
DPSCF300118	DPOGS209391	17
DPSCF300118	DPOGS209385	17
DPSCF300118	DPOGS209383	17
DPSCF300118	DPOGS209355	17
DPSCF300118	DPOGS209367	17
DPSCF300118	DPOGS209372	17
DPSCF300118	DPOGS209363	17
DPSCF300118	DPOGS209371	17
DPSCF300118	DPOGS209356	17
DPSCF300118	DPOGS209370	17
DPSCF300118	DPOGS209389	17
DPSCF300118	DPOGS209393	17
DPSCF300118	DPOGS209366	17
DPSCF300118	DPOGS209390	17
DPSCF300118	DPOGS209369	17
DPSCF300118	DPOGS209394	17
DPSCF300118	DPOGS209362	17
DPSCF300118	DPOGS209380	17
DPSCF300118	DPOGS209384	17
DPSCF300118	DPOGS209365	17
DPSCF300118	DPOGS209386	17
DPSCF300118	DPOGS209382	17
DPSCF300119	DPOGS200525	NA
DPSCF300119	DPOGS200529	NA
DPSCF300119	DPOGS200531	NA
DPSCF300119	DPOGS200532	NA
DPSCF300119	DPOGS200522	NA
DPSCF300119	DPOGS200523	NA
DPSCF300119	DPOGS200524	NA
DPSCF300119	DPOGS200526	NA
DPSCF300119	DPOGS200527	NA
DPSCF300119	DPOGS200528	NA
DPSCF300119	DPOGS200530	NA
DPSCF300119	DPOGS200533	NA
DPSCF300119	DPOGS200534	NA
DPSCF300119	DPOGS200536	NA
DPSCF300119	DPOGS200537	NA
DPSCF300119	DPOGS200539	NA
DPSCF300119	DPOGS200540	NA
DPSCF300119	DPOGS200545	NA
DPSCF300119	DPOGS200546	NA
DPSCF300119	DPOGS200548	NA
DPSCF300119	DPOGS200549	NA
DPSCF300119	DPOGS200550	NA
DPSCF300119	DPOGS200551	NA
DPSCF300119	DPOGS200552	NA
DPSCF300119	DPOGS200553	NA
DPSCF300119	DPOGS200554	NA
DPSCF300119	DPOGS200564	NA
DPSCF300119	DPOGS200565	NA
DPSCF300119	DPOGS200566	NA
DPSCF300119	DPOGS200568	NA
DPSCF300119	DPOGS200569	NA
DPSCF300119	DPOGS200570	NA
DPSCF300119	DPOGS200571	NA
DPSCF300119	DPOGS200572	NA
DPSCF300119	DPOGS200574	NA
DPSCF300119	DPOGS200541	NA
DPSCF300119	DPOGS200542	NA
DPSCF300119	DPOGS200543	NA
DPSCF300119	DPOGS200555	NA
DPSCF300119	DPOGS200556	NA
DPSCF300119	DPOGS200558	NA
DPSCF300119	DPOGS200561	NA
DPSCF300119	DPOGS200563	NA
DPSCF300119	DPOGS200544	NA
DPSCF300119	DPOGS200573	NA
DPSCF300120	DPOGS215292	15
DPSCF300120	DPOGS215296	15
DPSCF300120	DPOGS215295	15
DPSCF300120	DPOGS215308	15
DPSCF300120	DPOGS215305	15
DPSCF300120	DPOGS215293	15
DPSCF300120	DPOGS215294	15
DPSCF300120	DPOGS215303	15
DPSCF300120	DPOGS215309	15
DPSCF300120	DPOGS215297	15
DPSCF300120	DPOGS215306	15
DPSCF300120	DPOGS215307	15
DPSCF300120	DPOGS215317	15
DPSCF300120	DPOGS215318	15
DPSCF300120	DPOGS215310	15
DPSCF300120	DPOGS215298	15
DPSCF300120	DPOGS215321	15
DPSCF300120	DPOGS215322	15
DPSCF300120	DPOGS215327	15
DPSCF300120	DPOGS215328	15
DPSCF300120	DPOGS215316	15
DPSCF300120	DPOGS215300	15
DPSCF300120	DPOGS215291	15
DPSCF300120	DPOGS215332	15
DPSCF300120	DPOGS215333	15
DPSCF300120	DPOGS215330	15
DPSCF300120	DPOGS215335	15
DPSCF300120	DPOGS215336	15
DPSCF300120	DPOGS215311	15
DPSCF300120	DPOGS215334	15
DPSCF300120	DPOGS215299	15
DPSCF300120	DPOGS215341	15
DPSCF300120	DPOGS215342	15
DPSCF300120	DPOGS215329	15
DPSCF300120	DPOGS215344	15
DPSCF300120	DPOGS215304	15
DPSCF300120	DPOGS215346	15
DPSCF300120	DPOGS215347	15
DPSCF300120	DPOGS215348	15
DPSCF300120	DPOGS215349	15
DPSCF300120	DPOGS215350	15
DPSCF300120	DPOGS215338	15
DPSCF300120	DPOGS215339	15
DPSCF300120	DPOGS215312	15
DPSCF300120	DPOGS215326	15
DPSCF300120	DPOGS215313	15
DPSCF300120	DPOGS215314	15
DPSCF300120	DPOGS215315	15
DPSCF300120	DPOGS215302	15
DPSCF300120	DPOGS215331	15
DPSCF300120	DPOGS215325	15
DPSCF300120	DPOGS215319	15
DPSCF300120	DPOGS215320	15
DPSCF300120	DPOGS215323	15
DPSCF300120	DPOGS215345	15
DPSCF300120	DPOGS215340	15
DPSCF300120	DPOGS215324	15
DPSCF300120	DPOGS215343	15
DPSCF300120	DPOGS215301	15
DPSCF300121	DPOGS200394	14
DPSCF300121	DPOGS200397	14
DPSCF300121	DPOGS200395	14
DPSCF300121	DPOGS200398	14
DPSCF300121	DPOGS200396	14
DPSCF300122	DPOGS214501	27
DPSCF300122	DPOGS214475	27
DPSCF300122	DPOGS214477	27
DPSCF300122	DPOGS214476	27
DPSCF300122	DPOGS214488	27
DPSCF300122	DPOGS214495	27
DPSCF300122	DPOGS214502	27
DPSCF300122	DPOGS214474	27
DPSCF300122	DPOGS214473	27
DPSCF300122	DPOGS214496	27
DPSCF300122	DPOGS214471	27
DPSCF300122	DPOGS214478	27
DPSCF300122	DPOGS214498	27
DPSCF300122	DPOGS214487	27
DPSCF300122	DPOGS214468	27
DPSCF300122	DPOGS214497	27
DPSCF300122	DPOGS214481	27
DPSCF300122	DPOGS214470	27
DPSCF300122	DPOGS214494	27
DPSCF300122	DPOGS214482	27
DPSCF300122	DPOGS214480	27
DPSCF300122	DPOGS214486	27
DPSCF300122	DPOGS214479	27
DPSCF300122	DPOGS214466	27
DPSCF300122	DPOGS214492	27
DPSCF300122	DPOGS214467	27
DPSCF300122	DPOGS214485	27
DPSCF300122	DPOGS214484	27
DPSCF300122	DPOGS214490	27
DPSCF300122	DPOGS214472	27
DPSCF300122	DPOGS214489	27
DPSCF300122	DPOGS214493	27
DPSCF300122	DPOGS214469	27
DPSCF300122	DPOGS214483	27
DPSCF300122	DPOGS214491	27
DPSCF300123	DPOGS205013	7
DPSCF300123	DPOGS205011	7
DPSCF300123	DPOGS204994	7
DPSCF300123	DPOGS204971	7
DPSCF300123	DPOGS204977	7
DPSCF300123	DPOGS204992	7
DPSCF300123	DPOGS204973	7
DPSCF300123	DPOGS204972	7
DPSCF300123	DPOGS204976	7
DPSCF300123	DPOGS204968	7
DPSCF300123	DPOGS204969	7
DPSCF300123	DPOGS204993	7
DPSCF300123	DPOGS205010	7
DPSCF300123	DPOGS205012	7
DPSCF300123	DPOGS204970	7
DPSCF300123	DPOGS204995	7
DPSCF300123	DPOGS205007	7
DPSCF300123	DPOGS204991	7
DPSCF300123	DPOGS204982	7
DPSCF300123	DPOGS204981	7
DPSCF300123	DPOGS204979	7
DPSCF300123	DPOGS204975	7
DPSCF300123	DPOGS204989	7
DPSCF300123	DPOGS205006	7
DPSCF300123	DPOGS205009	7
DPSCF300123	DPOGS204998	7
DPSCF300123	DPOGS205008	7
DPSCF300123	DPOGS204988	7
DPSCF300123	DPOGS204980	7
DPSCF300123	DPOGS205004	7
DPSCF300123	DPOGS204987	7
DPSCF300123	DPOGS204983	7
DPSCF300123	DPOGS204974	7
DPSCF300123	DPOGS204985	7
DPSCF300123	DPOGS205001	7
DPSCF300123	DPOGS205003	7
DPSCF300123	DPOGS205005	7
DPSCF300123	DPOGS205002	7
DPSCF300123	DPOGS204978	7
DPSCF300123	DPOGS204990	7
DPSCF300123	DPOGS204997	7
DPSCF300123	DPOGS204984	7
DPSCF300123	DPOGS204986	7
DPSCF300123	DPOGS205000	7
DPSCF300123	DPOGS204999	7
DPSCF300123	DPOGS204996	7
DPSCF300124	DPOGS213238	14
DPSCF300124	DPOGS213253	14
DPSCF300124	DPOGS213263	14
DPSCF300124	DPOGS213254	14
DPSCF300124	DPOGS213256	14
DPSCF300124	DPOGS213255	14
DPSCF300124	DPOGS213237	14
DPSCF300124	DPOGS213241	14
DPSCF300124	DPOGS213252	14
DPSCF300124	DPOGS213258	14
DPSCF300124	DPOGS213239	14
DPSCF300124	DPOGS213251	14
DPSCF300124	DPOGS213261	14
DPSCF300124	DPOGS213262	14
DPSCF300124	DPOGS213260	14
DPSCF300124	DPOGS213236	14
DPSCF300124	DPOGS213250	14
DPSCF300124	DPOGS213257	14
DPSCF300124	DPOGS213249	14
DPSCF300124	DPOGS213246	14
DPSCF300124	DPOGS213247	14
DPSCF300124	DPOGS213235	14
DPSCF300124	DPOGS213243	14
DPSCF300124	DPOGS213259	14
DPSCF300124	DPOGS213240	14
DPSCF300124	DPOGS213245	14
DPSCF300124	DPOGS213242	14
DPSCF300124	DPOGS213248	14
DPSCF300124	DPOGS213244	14
DPSCF300125	DPOGS211297	25
DPSCF300125	DPOGS211298	25
DPSCF300125	DPOGS211299	25
DPSCF300125	DPOGS211308	25
DPSCF300125	DPOGS211296	25
DPSCF300125	DPOGS211312	25
DPSCF300125	DPOGS211292	25
DPSCF300125	DPOGS211318	25
DPSCF300125	DPOGS211322	25
DPSCF300125	DPOGS211295	25
DPSCF300125	DPOGS211311	25
DPSCF300125	DPOGS211310	25
DPSCF300125	DPOGS211302	25
DPSCF300125	DPOGS211306	25
DPSCF300125	DPOGS211331	25
DPSCF300125	DPOGS211303	25
DPSCF300125	DPOGS211319	25
DPSCF300125	DPOGS211300	25
DPSCF300125	DPOGS211324	25
DPSCF300125	DPOGS211320	25
DPSCF300125	DPOGS211317	25
DPSCF300125	DPOGS211305	25
DPSCF300125	DPOGS211333	25
DPSCF300125	DPOGS211301	25
DPSCF300125	DPOGS211309	25
DPSCF300125	DPOGS211326	25
DPSCF300125	DPOGS211293	25
DPSCF300125	DPOGS211316	25
DPSCF300125	DPOGS211327	25
DPSCF300125	DPOGS211304	25
DPSCF300125	DPOGS211313	25
DPSCF300125	DPOGS211323	25
DPSCF300125	DPOGS211330	25
DPSCF300125	DPOGS211307	25
DPSCF300125	DPOGS211332	25
DPSCF300125	DPOGS211321	25
DPSCF300125	DPOGS211329	25
DPSCF300125	DPOGS211314	25
DPSCF300125	DPOGS211315	25
DPSCF300125	DPOGS211325	25
DPSCF300125	DPOGS211328	25
DPSCF300126	DPOGS202886	19
DPSCF300126	DPOGS202883	19
DPSCF300126	DPOGS202885	19
DPSCF300126	DPOGS202888	19
DPSCF300126	DPOGS202887	19
DPSCF300126	DPOGS202900	19
DPSCF300126	DPOGS202916	19
DPSCF300126	DPOGS202890	19
DPSCF300126	DPOGS202901	19
DPSCF300126	DPOGS202884	19
DPSCF300126	DPOGS202907	19
DPSCF300126	DPOGS202898	19
DPSCF300126	DPOGS202889	19
DPSCF300126	DPOGS202899	19
DPSCF300126	DPOGS202906	19
DPSCF300126	DPOGS202880	19
DPSCF300126	DPOGS202902	19
DPSCF300126	DPOGS202881	19
DPSCF300126	DPOGS202918	19
DPSCF300126	DPOGS202895	19
DPSCF300126	DPOGS202903	19
DPSCF300126	DPOGS202905	19
DPSCF300126	DPOGS202908	19
DPSCF300126	DPOGS202897	19
DPSCF300126	DPOGS202904	19
DPSCF300126	DPOGS202920	19
DPSCF300126	DPOGS202894	19
DPSCF300126	DPOGS202882	19
DPSCF300126	DPOGS202919	19
DPSCF300126	DPOGS202893	19
DPSCF300126	DPOGS202921	19
DPSCF300126	DPOGS202911	19
DPSCF300126	DPOGS202910	19
DPSCF300126	DPOGS202915	19
DPSCF300126	DPOGS202896	19
DPSCF300126	DPOGS202912	19
DPSCF300126	DPOGS202892	19
DPSCF300126	DPOGS202878	19
DPSCF300126	DPOGS202879	19
DPSCF300126	DPOGS202914	19
DPSCF300126	DPOGS202917	19
DPSCF300126	DPOGS202913	19
DPSCF300126	DPOGS202909	19
DPSCF300126	DPOGS202891	19
DPSCF300127	DPOGS209483	3
DPSCF300127	DPOGS209497	3
DPSCF300127	DPOGS209519	3
DPSCF300127	DPOGS209482	3
DPSCF300127	DPOGS209496	3
DPSCF300127	DPOGS209491	3
DPSCF300127	DPOGS209490	3
DPSCF300127	DPOGS209487	3
DPSCF300127	DPOGS209522	3
DPSCF300127	DPOGS209492	3
DPSCF300127	DPOGS209495	3
DPSCF300127	DPOGS209493	3
DPSCF300127	DPOGS209499	3
DPSCF300127	DPOGS209509	3
DPSCF300127	DPOGS209498	3
DPSCF300127	DPOGS209516	3
DPSCF300127	DPOGS209494	3
DPSCF300127	DPOGS209488	3
DPSCF300127	DPOGS209481	3
DPSCF300127	DPOGS209484	3
DPSCF300127	DPOGS209521	3
DPSCF300127	DPOGS209501	3
DPSCF300127	DPOGS209511	3
DPSCF300127	DPOGS209512	3
DPSCF300127	DPOGS209500	3
DPSCF300127	DPOGS209508	3
DPSCF300127	DPOGS209486	3
DPSCF300127	DPOGS209479	3
DPSCF300127	DPOGS209507	3
DPSCF300127	DPOGS209489	3
DPSCF300127	DPOGS209515	3
DPSCF300127	DPOGS209485	3
DPSCF300127	DPOGS209517	3
DPSCF300127	DPOGS209506	3
DPSCF300127	DPOGS209523	3
DPSCF300127	DPOGS209502	3
DPSCF300127	DPOGS209514	3
DPSCF300127	DPOGS209518	3
DPSCF300127	DPOGS209513	3
DPSCF300127	DPOGS209520	3
DPSCF300127	DPOGS209503	3
DPSCF300127	DPOGS209504	3
DPSCF300127	DPOGS209505	3
DPSCF300128	DPOGS200162	10
DPSCF300128	DPOGS200186	10
DPSCF300128	DPOGS200143	10
DPSCF300128	DPOGS200187	10
DPSCF300128	DPOGS200154	10
DPSCF300128	DPOGS200151	10
DPSCF300128	DPOGS200159	10
DPSCF300128	DPOGS200158	10
DPSCF300128	DPOGS200155	10
DPSCF300128	DPOGS200156	10
DPSCF300128	DPOGS200142	10
DPSCF300128	DPOGS200170	10
DPSCF300128	DPOGS200161	10
DPSCF300128	DPOGS200131	10
DPSCF300128	DPOGS200141	10
DPSCF300128	DPOGS200140	10
DPSCF300128	DPOGS200138	10
DPSCF300128	DPOGS200153	10
DPSCF300128	DPOGS200145	10
DPSCF300128	DPOGS200188	10
DPSCF300128	DPOGS200150	10
DPSCF300128	DPOGS200169	10
DPSCF300128	DPOGS200165	10
DPSCF300128	DPOGS200157	10
DPSCF300128	DPOGS200139	10
DPSCF300128	DPOGS200180	10
DPSCF300128	DPOGS200167	10
DPSCF300128	DPOGS200163	10
DPSCF300128	DPOGS200136	10
DPSCF300128	DPOGS200178	10
DPSCF300128	DPOGS200176	10
DPSCF300128	DPOGS200175	10
DPSCF300128	DPOGS200184	10
DPSCF300128	DPOGS200168	10
DPSCF300128	DPOGS200146	10
DPSCF300128	DPOGS200164	10
DPSCF300128	DPOGS200182	10
DPSCF300128	DPOGS200185	10
DPSCF300128	DPOGS200179	10
DPSCF300128	DPOGS200177	10
DPSCF300128	DPOGS200144	10
DPSCF300128	DPOGS200181	10
DPSCF300128	DPOGS200137	10
DPSCF300128	DPOGS200183	10
DPSCF300128	DPOGS200133	10
DPSCF300128	DPOGS200149	10
DPSCF300128	DPOGS200148	10
DPSCF300128	DPOGS200171	10
DPSCF300128	DPOGS200147	10
DPSCF300128	DPOGS200173	10
DPSCF300128	DPOGS200172	10
DPSCF300128	DPOGS200132	10
DPSCF300128	DPOGS200134	10
DPSCF300128	DPOGS200166	10
DPSCF300128	DPOGS200135	10
DPSCF300128	DPOGS200174	10
DPSCF300129	DPOGS215537	26
DPSCF300129	DPOGS215541	26
DPSCF300129	DPOGS215532	26
DPSCF300129	DPOGS215542	26
DPSCF300129	DPOGS215543	26
DPSCF300129	DPOGS215540	26
DPSCF300129	DPOGS215536	26
DPSCF300129	DPOGS215551	26
DPSCF300129	DPOGS215538	26
DPSCF300129	DPOGS215549	26
DPSCF300129	DPOGS215555	26
DPSCF300129	DPOGS215556	26
DPSCF300129	DPOGS215557	26
DPSCF300129	DPOGS215539	26
DPSCF300129	DPOGS215534	26
DPSCF300129	DPOGS215544	26
DPSCF300129	DPOGS215545	26
DPSCF300129	DPOGS215558	26
DPSCF300129	DPOGS215554	26
DPSCF300129	DPOGS215550	26
DPSCF300129	DPOGS215535	26
DPSCF300129	DPOGS215533	26
DPSCF300129	DPOGS215553	26
DPSCF300129	DPOGS215548	26
DPSCF300129	DPOGS215547	26
DPSCF300130	DPOGS213309	17
DPSCF300130	DPOGS213306	17
DPSCF300130	DPOGS213310	17
DPSCF300130	DPOGS213307	17
DPSCF300130	DPOGS213301	17
DPSCF300130	DPOGS213305	17
DPSCF300130	DPOGS213308	17
DPSCF300130	DPOGS213303	17
DPSCF300130	DPOGS213302	17
DPSCF300130	DPOGS213311	17
DPSCF300130	DPOGS213304	17
DPSCF300131	DPOGS202497	21
DPSCF300131	DPOGS202526	21
DPSCF300131	DPOGS202529	21
DPSCF300131	DPOGS202530	21
DPSCF300131	DPOGS202527	21
DPSCF300131	DPOGS202539	21
DPSCF300131	DPOGS202506	21
DPSCF300131	DPOGS202524	21
DPSCF300131	DPOGS202509	21
DPSCF300131	DPOGS202499	21
DPSCF300131	DPOGS202504	21
DPSCF300131	DPOGS202528	21
DPSCF300131	DPOGS202501	21
DPSCF300131	DPOGS202495	21
DPSCF300131	DPOGS202538	21
DPSCF300131	DPOGS202536	21
DPSCF300131	DPOGS202532	21
DPSCF300131	DPOGS202507	21
DPSCF300131	DPOGS202512	21
DPSCF300131	DPOGS202534	21
DPSCF300131	DPOGS202517	21
DPSCF300131	DPOGS202500	21
DPSCF300131	DPOGS202502	21
DPSCF300131	DPOGS202490	21
DPSCF300131	DPOGS202503	21
DPSCF300131	DPOGS202496	21
DPSCF300131	DPOGS202505	21
DPSCF300131	DPOGS202518	21
DPSCF300131	DPOGS202511	21
DPSCF300131	DPOGS202508	21
DPSCF300131	DPOGS202510	21
DPSCF300131	DPOGS202493	21
DPSCF300131	DPOGS202492	21
DPSCF300131	DPOGS202519	21
DPSCF300131	DPOGS202494	21
DPSCF300131	DPOGS202533	21
DPSCF300131	DPOGS202523	21
DPSCF300131	DPOGS202537	21
DPSCF300131	DPOGS202516	21
DPSCF300131	DPOGS202540	21
DPSCF300131	DPOGS202535	21
DPSCF300131	DPOGS202491	21
DPSCF300131	DPOGS202525	21
DPSCF300131	DPOGS202522	21
DPSCF300132	DPOGS215506	14
DPSCF300132	DPOGS215507	14
DPSCF300132	DPOGS215510	14
DPSCF300132	DPOGS215511	14
DPSCF300132	DPOGS215503	14
DPSCF300132	DPOGS215509	14
DPSCF300132	DPOGS215505	14
DPSCF300132	DPOGS215508	14
DPSCF300133	DPOGS207653	12
DPSCF300133	DPOGS207660	12
DPSCF300133	DPOGS207659	12
DPSCF300133	DPOGS207665	12
DPSCF300133	DPOGS207661	12
DPSCF300133	DPOGS207651	12
DPSCF300133	DPOGS207650	12
DPSCF300133	DPOGS207664	12
DPSCF300133	DPOGS207655	12
DPSCF300133	DPOGS207663	12
DPSCF300133	DPOGS207657	12
DPSCF300133	DPOGS207666	12
DPSCF300133	DPOGS207668	12
DPSCF300133	DPOGS207654	12
DPSCF300133	DPOGS207648	12
DPSCF300133	DPOGS207669	12
DPSCF300133	DPOGS207652	12
DPSCF300133	DPOGS207643	12
DPSCF300133	DPOGS207646	12
DPSCF300133	DPOGS207656	12
DPSCF300133	DPOGS207662	12
DPSCF300133	DPOGS207658	12
DPSCF300133	DPOGS207649	12
DPSCF300133	DPOGS207645	12
DPSCF300133	DPOGS207647	12
DPSCF300134	DPOGS209670	1
DPSCF300134	DPOGS209672	1
DPSCF300134	DPOGS209669	1
DPSCF300134	DPOGS209667	1
DPSCF300134	DPOGS209688	1
DPSCF300134	DPOGS209671	1
DPSCF300134	DPOGS209681	1
DPSCF300134	DPOGS209685	1
DPSCF300134	DPOGS209680	1
DPSCF300134	DPOGS209666	1
DPSCF300134	DPOGS209673	1
DPSCF300134	DPOGS209664	1
DPSCF300134	DPOGS209677	1
DPSCF300134	DPOGS209678	1
DPSCF300134	DPOGS209687	1
DPSCF300134	DPOGS209682	1
DPSCF300134	DPOGS209689	1
DPSCF300134	DPOGS209684	1
DPSCF300134	DPOGS209679	1
DPSCF300134	DPOGS209668	1
DPSCF300134	DPOGS209674	1
DPSCF300134	DPOGS209683	1
DPSCF300134	DPOGS209675	1
DPSCF300134	DPOGS209676	1
DPSCF300134	DPOGS209665	1
DPSCF300134	DPOGS209686	1
DPSCF300135	DPOGS214904	NA
DPSCF300135	DPOGS214905	NA
DPSCF300135	DPOGS214907	NA
DPSCF300135	DPOGS214899	NA
DPSCF300135	DPOGS214901	NA
DPSCF300135	DPOGS214906	NA
DPSCF300135	DPOGS214902	NA
DPSCF300135	DPOGS214903	NA
DPSCF300136	DPOGS212008	27
DPSCF300136	DPOGS212003	27
DPSCF300136	DPOGS212009	27
DPSCF300136	DPOGS212007	27
DPSCF300136	DPOGS212004	27
DPSCF300136	DPOGS212002	27
DPSCF300136	DPOGS212010	27
DPSCF300137	DPOGS201121	20
DPSCF300137	DPOGS201116	20
DPSCF300137	DPOGS201122	20
DPSCF300137	DPOGS201119	20
DPSCF300137	DPOGS201103	20
DPSCF300137	DPOGS201123	20
DPSCF300137	DPOGS201124	20
DPSCF300137	DPOGS201125	20
DPSCF300137	DPOGS201110	20
DPSCF300137	DPOGS201117	20
DPSCF300137	DPOGS201113	20
DPSCF300137	DPOGS201109	20
DPSCF300137	DPOGS201105	20
DPSCF300137	DPOGS201101	20
DPSCF300137	DPOGS201107	20
DPSCF300137	DPOGS201118	20
DPSCF300137	DPOGS201102	20
DPSCF300137	DPOGS201114	20
DPSCF300137	DPOGS201111	20
DPSCF300137	DPOGS201127	20
DPSCF300137	DPOGS201108	20
DPSCF300137	DPOGS201100	20
DPSCF300137	DPOGS201112	20
DPSCF300137	DPOGS201120	20
DPSCF300137	DPOGS201115	20
DPSCF300137	DPOGS201126	20
DPSCF300137	DPOGS201106	20
DPSCF300138	DPOGS204054	25
DPSCF300138	DPOGS204030	25
DPSCF300138	DPOGS204028	25
DPSCF300138	DPOGS204053	25
DPSCF300138	DPOGS204047	25
DPSCF300138	DPOGS204027	25
DPSCF300138	DPOGS204017	25
DPSCF300138	DPOGS204050	25
DPSCF300138	DPOGS204023	25
DPSCF300138	DPOGS204056	25
DPSCF300138	DPOGS204055	25
DPSCF300138	DPOGS204026	25
DPSCF300138	DPOGS204046	25
DPSCF300138	DPOGS204020	25
DPSCF300138	DPOGS204014	25
DPSCF300138	DPOGS204045	25
DPSCF300138	DPOGS204051	25
DPSCF300138	DPOGS204013	25
DPSCF300138	DPOGS204032	25
DPSCF300138	DPOGS204052	25
DPSCF300138	DPOGS204016	25
DPSCF300138	DPOGS204021	25
DPSCF300138	DPOGS204042	25
DPSCF300138	DPOGS204031	25
DPSCF300138	DPOGS204039	25
DPSCF300138	DPOGS204040	25
DPSCF300138	DPOGS204022	25
DPSCF300138	DPOGS204025	25
DPSCF300138	DPOGS204048	25
DPSCF300138	DPOGS204033	25
DPSCF300138	DPOGS204034	25
DPSCF300138	DPOGS204049	25
DPSCF300138	DPOGS204024	25
DPSCF300138	DPOGS204015	25
DPSCF300138	DPOGS204029	25
DPSCF300138	DPOGS204037	25
DPSCF300138	DPOGS204043	25
DPSCF300138	DPOGS204018	25
DPSCF300138	DPOGS204038	25
DPSCF300138	DPOGS204019	25
DPSCF300138	DPOGS204041	25
DPSCF300138	DPOGS204036	25
DPSCF300139	DPOGS215116	24
DPSCF300139	DPOGS215102	24
DPSCF300139	DPOGS215114	24
