/panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Hmel_mummer/../DPSCF300001.fas /panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Hmel_mummer/../Hmel2_Chr02_Ch21.fas
PROMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1485185	1485319	3793116	3793253	135	138	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1485384	1485500	3792604	3792720	117	117	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1486842	1487045	3791920	3792126	204	207	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1487132	1487413	3790604	3790894	282	291	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1487824	1487937	3790119	3790226	114	108	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1488415	1488621	3789284	3789496	207	213	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1491737	1491859	3775774	3775893	123	120	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1493195	1493494	3773532	3773819	300	288	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1497331	1497537	3772756	3772962	207	207	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1505447	1505698	3770475	3770726	252	252	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1509667	1509843	3769755	3769949	177	195	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1509989	1510126	3763930	3764067	138	138	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1511306	1511482	3762241	3762417	177	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1511742	1512044	3761723	3762004	303	282	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1514742	1514897	3760520	3760678	156	159	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1517229	1517366	3756057	3756194	138	138	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1517526	1517981	3755359	3755778	456	420	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1517952	1518554	3754472	3755053	603	582	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1518628	1518720	3754059	3754151	93	93	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1518984	1519178	3753662	3753859	195	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1519357	1519515	3752713	3752874	159	162	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1520389	1520715	3751706	3752008	327	303	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1520854	1520949	3751553	3751648	96	96	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1521061	1521237	3751277	3751450	177	174	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1526024	1526242	3744958	3745170	219	213	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1526349	1526516	3744446	3744637	168	192	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1527089	1527283	3743299	3743493	195	195	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1527338	1527631	3742416	3742709	294	294	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1527764	1527901	3741272	3741409	138	138	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1527992	1528233	3740729	3740970	242	242	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1528521	1528826	3740303	3740617	306	315	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1530178	1532505	3736584	3738897	2328	2314	6243218	8647045	0.04	0.03	DPSCF300001	Hmel2_Chr02
1532777	1533145	3736097	3736510	369	414	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1534043	1534261	3734353	3734571	219	219	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1534304	1534459	3733932	3734087	156	156	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1534570	1534767	3733434	3733631	198	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1534908	1535084	3731921	3732097	177	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1535567	1535752	3731298	3731501	186	204	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1536093	1536251	3731061	3731222	159	162	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1536459	1536718	3730618	3730877	260	260	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1536823	1537086	3730116	3730391	264	276	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1537127	1537249	3729892	3730014	123	123	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1544118	1544372	3725169	3725423	255	255	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1545476	1545709	3724344	3724580	234	237	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1554954	1555232	3708563	3708829	279	267	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1558658	1558882	3702594	3702818	225	225	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1559154	1559306	3701484	3701636	153	153	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1559753	1559881	3700005	3700136	129	132	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1559976	1560101	3699354	3699479	126	126	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1560695	1560871	3697141	3697308	177	168	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1561172	1561405	3696453	3696737	234	285	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1561476	1561643	3696130	3696300	168	171	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1561686	1561931	3695640	3695858	246	219	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1561909	1562124	3695336	3695554	216	219	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1563144	1563416	3694266	3694520	273	255	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1563397	1563960	3693634	3694164	564	531	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1564172	1564360	3693219	3693404	189	186	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1564602	1564742	3692811	3692951	141	141	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1565214	1565393	3692234	3692413	180	180	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1565659	1565865	3691715	3691912	207	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1566142	1566339	3691123	3691320	198	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1566571	1566699	3690505	3690642	129	138	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1571719	1571964	3677600	3677845	246	246	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1576982	1577149	3668966	3669136	168	171	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1594978	1595217	3642406	3642639	240	234	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1597970	1598134	3638206	3638373	165	168	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1598730	1599224	3637488	3638057	495	570	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1599490	1599711	3636672	3636893	222	222	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1600361	1600594	3635698	3635931	234	234	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1600659	1600985	3635068	3635421	327	354	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1601052	1601195	3634877	3635035	144	159	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1601219	1601539	3634531	3634851	321	321	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1601714	1601881	3633986	3634174	168	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1602033	1602182	3633454	3633606	150	153	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1602521	1602715	3632927	3633115	195	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1603029	1603316	3632485	3632766	288	282	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1603509	1603862	3631841	3632206	354	366	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1604772	1604993	3630100	3630327	222	228	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1605185	1605373	3629877	3630065	189	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1605550	1605705	3629640	3629801	156	162	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1606128	1606343	3629020	3629232	216	213	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1606342	1606524	3628497	3628673	183	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1606756	1606959	3627886	3628089	204	204	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1607188	1607397	3626968	3627177	210	210	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1608191	1608445	3626317	3626544	255	228	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1610574	1610780	3619842	3620063	207	222	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1611091	1611261	3616277	3616438	171	162	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1611921	1612058	3615158	3615283	138	126	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1616754	1616996	3608839	3609078	243	240	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1617471	1617836	3608182	3608547	366	366	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1618640	1618912	3607105	3607374	273	270	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1619554	1619730	3605887	3606063	177	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1620177	1620404	3603342	3603566	228	225	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1620476	1620775	3602643	3602954	300	312	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1621843	1622103	3601116	3601391	261	276	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1632011	1632163	4314675	4314827	153	153	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1637454	1638134	3584154	3584915	681	762	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1638190	1638456	3583713	3583982	267	270	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1657057	1657302	3551968	3552231	246	264	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1668617	1668793	3524324	3524500	177	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1669003	1669149	3525426	3525572	147	147	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1669833	1670246	3525624	3526040	414	417	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1671657	1671983	3528572	3528904	327	333	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1672022	1672220	3528930	3529137	199	208	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1673242	1673472	3529797	3530027	231	231	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1674090	1674290	3530517	3530747	201	231	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1677143	1677436	3533304	3533588	294	285	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1677500	1677664	3533908	3534069	165	162	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1677803	1678102	3534468	3534776	300	309	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1678210	1678329	3535077	3535196	120	120	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1678987	1679376	3536359	3536727	390	369	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1679488	1679610	3537018	3537140	123	123	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1679935	1680210	3537455	3537718	276	264	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1680382	1680608	3538100	3538326	227	227	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1680960	1681145	3538814	3539002	186	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1681300	1681422	3539201	3539326	123	126	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1681698	1681829	3539941	3540072	132	132	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1682067	1682225	3540336	3540488	159	153	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1682299	1682454	3540733	3540888	156	156	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1682790	1682951	3541032	3541193	162	162	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1683063	1683182	3541615	3541734	120	120	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1683467	1683706	3541962	3542171	240	210	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1685802	1685960	3545574	3545750	159	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1687955	1688068	3547138	3547254	114	117	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1688561	1688758	3520559	3520756	198	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1688849	1689109	3519973	3520233	261	261	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1689118	1689339	3519800	3520000	222	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1689409	1689783	3519029	3519382	375	354	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1690463	1690684	3518607	3518828	222	222	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1691361	1691777	3517341	3517781	417	441	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1691855	1692040	3517091	3517276	186	186	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1692955	1693146	3515879	3516061	192	183	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1694376	1694573	3514605	3514796	198	192	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1706329	1706502	3501798	3501971	174	174	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1707528	1708175	3500032	3500682	648	651	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1714369	1714647	3491813	3492091	279	279	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1715434	1715649	3490763	3490978	216	216	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1716435	1716815	3489220	3489600	381	381	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1716914	1717099	3488744	3488929	186	186	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1717329	1717535	3484887	3485093	207	207	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1717809	1717985	3484642	3484818	177	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1718112	1718282	3484122	3484292	171	171	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1721932	1722117	3483553	3483753	186	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1725125	1725307	3483379	3483561	183	183	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1725702	1725944	3482542	3482784	243	243	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1726241	1726468	3481659	3481886	228	228	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1726917	1727185	3481044	3481312	269	269	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1728277	1728399	3479240	3479362	123	123	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1730786	1730941	3478980	3479153	156	174	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1731217	1731477	3478238	3478528	261	291	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1731592	1731741	3477990	3478139	150	150	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1734378	1734722	3474031	3474372	345	342	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1735109	1735417	3473312	3473605	309	294	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1735962	1736144	3472364	3472561	183	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1736989	1737213	3470260	3470466	225	207	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1738271	1738444	3468183	3468356	174	174	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1738834	1739013	3467728	3467907	180	180	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1739111	1739281	3467283	3467453	171	171	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1739482	1739694	3466731	3466919	213	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1739997	1740308	3465648	3465947	312	300	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1740277	1740648	3464918	3465343	372	426	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1740672	1740788	3464484	3464600	117	117	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1741127	1741270	3464141	3464287	144	147	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1741417	1741503	3462130	3462216	87	87	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1741568	1741708	3461710	3461850	141	141	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1741948	1742115	3461043	3461177	168	135	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1742205	1742483	3460473	3460745	279	273	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1742826	1743002	3459597	3459773	177	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1743520	1743852	3458212	3458538	333	327	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1744047	1744250	3457779	3457985	204	207	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1744571	1744808	3457311	3457515	238	205	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1744926	1745144	3456771	3456989	219	219	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1745179	1745511	3456342	3456692	333	351	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1747676	1748758	3452395	3453468	1083	1074	6243218	8647045	0.02	0.01	DPSCF300001	Hmel2_Chr02
1750544	1750651	3449824	3449931	108	108	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1750929	1751060	3449338	3449469	132	132	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1752286	1752459	3447946	3448134	174	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1758566	1758706	3439777	3439917	141	141	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1758800	1759051	3439012	3439248	252	237	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1759239	1759448	3438498	3438707	210	210	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1759790	1759984	3437276	3437464	195	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1760471	1760713	3436763	3436990	243	228	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1760755	1760925	3436241	3436426	171	186	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1762790	1763029	3434910	3435149	240	240	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1766003	1766281	3432948	3433217	279	270	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1770683	1770859	3427668	3427844	177	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1771846	1772055	3425704	3425913	210	210	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1772331	1772618	3424694	3425026	288	333	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1773323	1773568	3424119	3424364	246	246	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1776211	1776378	3418224	3418370	168	147	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1776619	1776810	3417798	3417989	192	192	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1778867	1779028	3417426	3417584	162	159	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1779054	1779380	3416343	3416642	327	300	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1780085	1780246	3415173	3415334	162	162	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1780884	1781096	3414662	3414874	213	213	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1781300	1781416	3414397	3414513	117	117	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1781502	1781678	3413809	3413985	177	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1782098	1782208	3412169	3412279	111	111	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1784307	1784492	3410586	3410768	186	183	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1784919	1785722	3408453	3409289	804	837	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1787082	1787279	3406806	3407003	198	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1787501	1787686	3406300	3406485	186	186	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1788892	1789032	3404541	3404681	141	141	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1792844	1793050	3399006	3399215	207	210	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1793198	1793422	3398502	3398732	225	231	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1794024	1794254	3397448	3397678	231	231	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1796030	1796269	3393480	3393704	240	225	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1796355	1796573	3393183	3393401	219	219	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1796739	1796978	3392709	3392954	240	246	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1797008	1797865	3391797	3392684	858	888	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1798414	1798878	3390744	3391208	465	465	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1798915	1799172	3390272	3390523	258	252	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1799243	1799482	3386958	3387176	240	219	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1799836	1800123	3385870	3386136	288	267	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1800706	1800918	3385163	3385375	213	213	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1801230	1801367	3384610	3384747	138	138	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1801552	1801707	3384105	3384266	156	162	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1802358	1802585	3383278	3383505	228	228	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1802630	1802821	3382662	3382904	192	243	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1803165	1803281	3382035	3382151	117	117	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1803869	1804048	3381245	3381421	180	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1808341	1808630	3375828	3376114	290	287	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1809016	1809264	3374918	3375151	249	234	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1809835	1810251	3372309	3372734	417	426	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1810299	1810622	3371705	3372067	324	363	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1813257	1813391	3368714	3368848	135	135	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1813568	1813822	3368434	3368673	255	240	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1815775	1815966	3365512	3365712	192	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1815969	1816431	3364883	3365324	463	442	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1818080	1818373	3363273	3363614	294	342	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1818500	1818895	3362819	3363217	396	399	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1819204	1820493	3361337	3362626	1290	1290	6243218	8647045	0.02	0.01	DPSCF300001	Hmel2_Chr02
1820681	1821088	3360539	3360964	408	426	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1821145	1821588	3359929	3360372	444	444	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1823024	1823149	3358986	3359111	126	126	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1823794	1824027	3357636	3357869	234	234	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1824028	1825143	3356531	3357646	1116	1116	6243218	8647045	0.02	0.01	DPSCF300001	Hmel2_Chr02
1825955	1826809	3354512	3355354	855	843	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1827340	1827537	3353233	3353439	198	207	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1827671	1827850	3352710	3352889	180	180	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1828812	1828967	3351936	3352091	156	156	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1830569	1830733	3351493	3351654	165	162	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1833421	1833543	3348624	3348746	123	123	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1833657	1833812	3348146	3348301	156	156	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1834704	1834943	3346939	3347178	240	240	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1835055	1835207	3346571	3346723	153	153	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1838821	1839501	3343898	3344629	681	732	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1842811	1843182	3339844	3340221	372	378	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1859854	1861083	3314098	3315297	1230	1200	6243218	8647045	0.02	0.01	DPSCF300001	Hmel2_Chr02
1861194	1861355	3313861	3314037	162	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
