/panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Hmel_mummer/../DPSCF300001.fas /panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Hmel_mummer/../Hmel2_Chr02.fas
PROMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1534908	1535084	1701333	1701509	177	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1535567	1535752	1700710	1700913	186	204	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1536093	1536251	1700473	1700634	159	162	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1536459	1536718	1700030	1700289	260	260	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1536823	1537086	1699528	1699803	264	276	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1537127	1537249	1699304	1699426	123	123	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1544118	1544372	1694581	1694835	255	255	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1545476	1545709	1693756	1693992	234	237	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1554954	1555232	1677975	1678241	279	267	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1558658	1558882	1672006	1672230	225	225	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1559154	1559306	1670896	1671048	153	153	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1559753	1559881	1669417	1669548	129	132	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1559976	1560101	1668766	1668891	126	126	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1560695	1560871	1666553	1666720	177	168	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1561172	1561405	1665865	1666149	234	285	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1561476	1561643	1665542	1665712	168	171	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1561686	1561931	1665052	1665270	246	219	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1561909	1562124	1664748	1664966	216	219	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1563144	1563416	1663678	1663932	273	255	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1563397	1563960	1663046	1663576	564	531	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1564172	1564360	1662631	1662816	189	186	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1564602	1564742	1662223	1662363	141	141	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1565214	1565393	1661646	1661825	180	180	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1565659	1565865	1661127	1661324	207	198	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1566142	1566339	1660535	1660732	198	198	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1566571	1566699	1659917	1660054	129	138	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1571719	1571964	1647012	1647257	246	246	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1576982	1577149	1638378	1638548	168	171	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1594978	1595217	1611818	1612051	240	234	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1597970	1598134	1607618	1607785	165	168	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1598730	1599224	1606900	1607469	495	570	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1599490	1599711	1606084	1606305	222	222	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1600361	1600594	1605110	1605343	234	234	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1600659	1600985	1604480	1604833	327	354	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1601052	1601195	1604289	1604447	144	159	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1601219	1601539	1603943	1604263	321	321	6243218	6616448	0.01	0.00	DPSCF300001	Hmel202006
1601714	1601881	1603398	1603586	168	189	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1602033	1602182	1602866	1603018	150	153	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1602521	1602715	1602339	1602527	195	189	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1603029	1603316	1601897	1602178	288	282	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1603509	1603862	1601253	1601618	354	366	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1604772	1604993	1599512	1599739	222	228	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1605185	1605373	1599289	1599477	189	189	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1605550	1605705	1599052	1599213	156	162	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1606128	1606343	1598432	1598644	216	213	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1606342	1606524	1597909	1598085	183	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1606756	1606959	1597298	1597501	204	204	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1607188	1607397	1596380	1596589	210	210	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1608191	1608445	1595729	1595956	255	228	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1610574	1610780	1589254	1589475	207	222	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1611091	1611261	1585689	1585850	171	162	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1611921	1612058	1584570	1584695	138	126	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1616754	1616996	1578251	1578490	243	240	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1617471	1617836	1577594	1577959	366	366	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1618640	1618912	1576517	1576786	273	270	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1619554	1619730	1575299	1575475	177	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1620177	1620404	1572754	1572978	228	225	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1620476	1620775	1572055	1572366	300	312	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1621843	1622103	1570528	1570803	261	276	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1632011	1632163	2284087	2284239	153	153	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1637454	1638134	1553566	1554327	681	762	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1638190	1638456	1553125	1553394	267	270	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1657057	1657302	1521380	1521643	246	264	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1668617	1668793	1493736	1493912	177	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1669003	1669149	1494838	1494984	147	147	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1669833	1670246	1495036	1495452	414	417	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1671657	1671983	1497984	1498316	327	333	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1672022	1672220	1498342	1498549	199	208	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1673242	1673472	1499209	1499439	231	231	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1674090	1674290	1499929	1500159	201	231	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1677143	1677436	1502716	1503000	294	285	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1677500	1677664	1503320	1503481	165	162	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1677803	1678102	1503880	1504188	300	309	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1678210	1678329	1504489	1504608	120	120	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1678987	1679376	1505771	1506139	390	369	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1679488	1679610	1506430	1506552	123	123	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1679935	1680210	1506867	1507130	276	264	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1680382	1680608	1507512	1507738	227	227	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1680960	1681145	1508226	1508414	186	189	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1681300	1681422	1508613	1508738	123	126	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1681698	1681829	1509353	1509484	132	132	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1682067	1682225	1509748	1509900	159	153	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1682299	1682454	1510145	1510300	156	156	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1682790	1682951	1510444	1510605	162	162	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1683063	1683182	1511027	1511146	120	120	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1683467	1683706	1511374	1511583	240	210	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1685802	1685960	1514986	1515162	159	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1687955	1688068	1516550	1516666	114	117	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1688561	1688758	1489971	1490168	198	198	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1688849	1689109	1489385	1489645	261	261	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1689118	1689339	1489212	1489412	222	201	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1689409	1689783	1488441	1488794	375	354	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1690463	1690684	1488019	1488240	222	222	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1691361	1691777	1486753	1487193	417	441	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1691855	1692040	1486503	1486688	186	186	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1692955	1693146	1485291	1485473	192	183	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1694376	1694573	1484017	1484208	198	192	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1706329	1706502	1471210	1471383	174	174	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1707528	1708175	1469444	1470094	648	651	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1714369	1714647	1461225	1461503	279	279	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1715434	1715649	1460175	1460390	216	216	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1716435	1716815	1458632	1459012	381	381	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1716914	1717099	1458156	1458341	186	186	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1717329	1717535	1454299	1454505	207	207	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1717809	1717985	1454054	1454230	177	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1718112	1718282	1453534	1453704	171	171	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1721932	1722117	1452965	1453165	186	201	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1725125	1725307	1452791	1452973	183	183	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1725702	1725944	1451954	1452196	243	243	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1726241	1726468	1451071	1451298	228	228	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1726917	1727185	1450456	1450724	269	269	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1728277	1728399	1448652	1448774	123	123	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1730786	1730941	1448392	1448565	156	174	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1731217	1731477	1447650	1447940	261	291	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1731592	1731741	1447402	1447551	150	150	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1734378	1734722	1443443	1443784	345	342	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1735109	1735417	1442724	1443017	309	294	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1735962	1736144	1441776	1441973	183	198	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1736989	1737213	1439672	1439878	225	207	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1738271	1738444	1437595	1437768	174	174	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1738834	1739013	1437140	1437319	180	180	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1739111	1739281	1436695	1436865	171	171	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1739482	1739694	1436143	1436331	213	189	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1739997	1740308	1435060	1435359	312	300	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1740277	1740648	1434330	1434755	372	426	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1740672	1740788	1433896	1434012	117	117	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1741127	1741270	1433553	1433699	144	147	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1741417	1741503	1431542	1431628	87	87	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1741568	1741708	1431122	1431262	141	141	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1741948	1742115	1430455	1430589	168	135	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1742205	1742483	1429885	1430157	279	273	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1742826	1743002	1429009	1429185	177	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1743520	1743852	1427624	1427950	333	327	6243218	6616448	0.01	0.00	DPSCF300001	Hmel202006
1744047	1744250	1427191	1427397	204	207	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1744571	1744808	1426723	1426927	238	205	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1744926	1745144	1426183	1426401	219	219	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1745179	1745511	1425754	1426104	333	351	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1747676	1748758	1421807	1422880	1083	1074	6243218	6616448	0.02	0.02	DPSCF300001	Hmel202006
1750544	1750651	1419236	1419343	108	108	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1750929	1751060	1418750	1418881	132	132	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1752286	1752459	1417358	1417546	174	189	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1758566	1758706	1409189	1409329	141	141	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1758800	1759051	1408424	1408660	252	237	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1759239	1759448	1407910	1408119	210	210	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1759790	1759984	1406688	1406876	195	189	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1760471	1760713	1406175	1406402	243	228	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1760755	1760925	1405653	1405838	171	186	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1762790	1763029	1404322	1404561	240	240	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1766003	1766281	1402360	1402629	279	270	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1770683	1770859	1397080	1397256	177	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1771846	1772055	1395116	1395325	210	210	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1772331	1772618	1394106	1394438	288	333	6243218	6616448	0.00	0.01	DPSCF300001	Hmel202006
1773323	1773568	1393531	1393776	246	246	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1776211	1776378	1387636	1387782	168	147	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1776619	1776810	1387210	1387401	192	192	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1778867	1779028	1386838	1386996	162	159	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1779054	1779380	1385755	1386054	327	300	6243218	6616448	0.01	0.00	DPSCF300001	Hmel202006
1780085	1780246	1384585	1384746	162	162	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1780884	1781096	1384074	1384286	213	213	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1781300	1781416	1383809	1383925	117	117	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1781502	1781678	1383221	1383397	177	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1782098	1782208	1381581	1381691	111	111	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1784307	1784492	1379998	1380180	186	183	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1784919	1785722	1377865	1378701	804	837	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1787082	1787279	1376218	1376415	198	198	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1787501	1787686	1375712	1375897	186	186	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1788892	1789032	1373953	1374093	141	141	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1792844	1793050	1368418	1368627	207	210	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1793198	1793422	1367914	1368144	225	231	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1794024	1794254	1366860	1367090	231	231	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1796030	1796269	1362892	1363116	240	225	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1796355	1796573	1362595	1362813	219	219	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1796739	1796978	1362121	1362366	240	246	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1797008	1797865	1361209	1362096	858	888	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1798414	1798878	1360156	1360620	465	465	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1798915	1799172	1359684	1359935	258	252	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1799243	1799482	1356370	1356588	240	219	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1799836	1800123	1355282	1355548	288	267	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1800706	1800918	1354575	1354787	213	213	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1801230	1801367	1354022	1354159	138	138	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1801552	1801707	1353517	1353678	156	162	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1802358	1802585	1352690	1352917	228	228	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1802630	1802821	1352074	1352316	192	243	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1803165	1803281	1351447	1351563	117	117	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1803869	1804048	1350657	1350833	180	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1808341	1808630	1345240	1345526	290	287	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1809016	1809264	1344330	1344563	249	234	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1809835	1810251	1341721	1342146	417	426	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1810299	1810622	1341117	1341479	324	363	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1813257	1813391	1338126	1338260	135	135	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1813568	1813822	1337846	1338085	255	240	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1815775	1815966	1334924	1335124	192	201	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1815969	1816431	1334295	1334736	463	442	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1818080	1818373	1332685	1333026	294	342	6243218	6616448	0.00	0.01	DPSCF300001	Hmel202006
1818500	1818895	1332231	1332629	396	399	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1819204	1820493	1330749	1332038	1290	1290	6243218	6616448	0.02	0.02	DPSCF300001	Hmel202006
1820681	1821088	1329951	1330376	408	426	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1821145	1821588	1329341	1329784	444	444	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1823024	1823149	1328398	1328523	126	126	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1823794	1824027	1327048	1327281	234	234	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1824028	1825143	1325943	1327058	1116	1116	6243218	6616448	0.02	0.02	DPSCF300001	Hmel202006
1825955	1826809	1323924	1324766	855	843	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1827340	1827537	1322645	1322851	198	207	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1827671	1827850	1322122	1322301	180	180	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1828812	1828967	1321348	1321503	156	156	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1830569	1830733	1320905	1321066	165	162	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1833421	1833543	1318036	1318158	123	123	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1833657	1833812	1317558	1317713	156	156	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1834704	1834943	1316351	1316590	240	240	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1835055	1835207	1315983	1316135	153	153	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1838821	1839501	1313310	1314041	681	732	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1842811	1843182	1309256	1309633	372	378	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1859854	1861083	1283510	1284709	1230	1200	6243218	6616448	0.02	0.02	DPSCF300001	Hmel202006
1861194	1861355	1283273	1283449	162	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1861477	1861680	1282833	1283033	204	201	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1861903	1862061	1282248	1282412	159	165	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1862475	1862633	1281650	1281805	159	156	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1862642	1862890	1281029	1281322	249	294	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1863051	1863278	1280595	1280792	228	198	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1863449	1863688	1280008	1280244	240	237	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1864176	1864310	1278658	1278786	135	129	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1866082	1866261	1277439	1277615	180	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1866426	1866614	1276813	1277028	189	216	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1866966	1867109	1276461	1276604	144	144	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1868284	1868400	1275467	1275583	117	117	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1869723	1869920	1273951	1274148	198	198	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1870178	1870375	1273739	1273939	198	201	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1870716	1870862	1273511	1273648	147	138	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1871207	1871440	1272769	1272963	234	195	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1871512	1871700	1272388	1272576	189	189	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1871889	1872188	1272026	1272316	300	291	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1872082	1872294	1271671	1271871	213	201	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1872830	1873006	1271384	1271569	177	186	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1873194	1873301	1271076	1271183	108	108	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1873418	1873753	1270479	1270817	336	339	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1873894	1874157	1269772	1270047	264	276	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1874364	1874624	1269254	1269514	261	261	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1874758	1874886	1268695	1268823	129	129	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1874950	1875036	1268249	1268335	87	87	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1875113	1875370	1267439	1267681	258	243	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1875367	1875618	1266960	1267211	252	252	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1880294	1880680	1257296	1257670	387	375	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1883145	1883288	1252573	1252710	144	138	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1887423	1887827	1246593	1246973	405	381	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1888366	1888497	1244655	1244792	132	138	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1888641	1888832	1243744	1243935	192	192	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1904369	1904466	1211273	1211367	98	95	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1904644	1904880	1210696	1210932	237	237	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1905589	1905798	1209343	1209552	210	210	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1905938	1906093	1208604	1208759	156	156	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1906155	1906481	1208181	1208507	327	327	6243218	6616448	0.01	0.00	DPSCF300001	Hmel202006
1906655	1906894	1207793	1208026	240	234	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1908006	1908257	1206998	1207249	252	252	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1922171	1922519	1194873	1195167	349	295	6243218	6616448	0.01	0.00	DPSCF300001	Hmel202006
1926241	1926438	1189772	1189969	198	198	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1929965	1930204	1183997	1184233	240	237	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1932997	1933218	1179836	1180090	222	255	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1933749	1933973	1178874	1179098	225	225	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1934104	1934356	1178271	1178505	253	235	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1934412	1934567	1178076	1178216	156	141	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1936950	1937167	1175375	1175580	218	206	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1937217	1937381	1175169	1175339	165	171	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1940373	1940849	1169539	1169991	477	453	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1944963	1945172	1165062	1165256	210	195	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1945805	1946125	1164441	1164764	321	324	6243218	6616448	0.01	0.00	DPSCF300001	Hmel202006
1947742	1947869	1161760	1161887	128	128	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1949058	1949225	1157960	1158133	168	174	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1950395	1950544	1156203	1156391	150	189	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1956511	1956771	1144116	1144376	261	261	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1956950	1957186	1143607	1143852	237	246	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
