NW_004581272	NP_001108405
NW_004581773	XP_004926902
NW_004581773	XP_004926903
NW_004581773	XP_004926904
NW_004581773	XP_004926905
NW_004581773	XP_004926906
NW_004581773	XP_004926907
NW_004581773	XP_004926908
NW_004581773	XP_004926909
NW_004581773	XP_004926910
NW_004581773	XP_004926911
NW_004581773	XP_004926912
NW_004581773	XP_004926913
NW_004581773	XP_004926914
NW_004581773	XP_004926915
NW_004581773	XP_004926916
NW_004581773	XP_004926917
NW_004581773	XP_004926918
NW_004581774	NP_001040295
NW_004581774	NP_001040342
NW_004581774	NP_001040547
NW_004581774	NP_001106736
NW_004581774	NP_001166191
NW_004581774	XP_004926919
NW_004581774	XP_004926920
NW_004581774	XP_004926921
NW_004581774	XP_004926922
NW_004581774	XP_004926923
NW_004581774	XP_004926924
NW_004581774	XP_004926925
NW_004581774	XP_004926926
NW_004581774	XP_004926927
NW_004581774	XP_004926928
NW_004581774	XP_004926929
NW_004581774	XP_004926930
NW_004581774	XP_004926931
NW_004581774	XP_004926932
NW_004581774	XP_004926933
NW_004581774	XP_004926934
NW_004581774	XP_004926935
NW_004581774	XP_004926936
NW_004581774	XP_004926937
NW_004581774	XP_004926938
NW_004581774	XP_004926939
NW_004581774	XP_004926940
NW_004581774	XP_004926941
NW_004581774	XP_004926942
NW_004581774	XP_004926943
NW_004581774	XP_004926944
NW_004581774	XP_004926945
NW_004581775	NP_001040287
NW_004581775	NP_001073120
NW_004581775	XP_004926946
NW_004581775	XP_004926947
NW_004581775	XP_004926948
NW_004581775	XP_004926949
NW_004581775	XP_004926950
NW_004581775	XP_004926951
NW_004581775	XP_004926952
NW_004581775	XP_004926953
NW_004581775	XP_004926954
NW_004581775	XP_004926955
NW_004581775	XP_004926956
NW_004581775	XP_004926957
NW_004581775	XP_004926958
NW_004581775	XP_004926959
NW_004581775	XP_004926960
NW_004581775	XP_004926961
NW_004581776	NP_001170880
NW_004581776	XP_004926962
NW_004581776	XP_004926963
NW_004581776	XP_004926964
NW_004581776	XP_004926965
NW_004581776	XP_004926966
NW_004581776	XP_004926967
NW_004581776	XP_004926968
NW_004581776	XP_004926969
NW_004581776	XP_004926970
NW_004581776	XP_004926971
NW_004581776	XP_004926972
NW_004581776	XP_004926973
NW_004581776	XP_004926974
NW_004581776	XP_004926975
NW_004581777	NP_001036876
NW_004581777	NP_001040472
NW_004581777	NP_001091806
NW_004581777	NP_001243944
NW_004581777	XP_004926976
NW_004581777	XP_004926977
NW_004581777	XP_004926978
NW_004581777	XP_004926979
NW_004581777	XP_004926980
NW_004581777	XP_004926981
NW_004581777	XP_004926982
NW_004581777	XP_004926983
NW_004581777	XP_004926984
NW_004581777	XP_004926985
NW_004581777	XP_004926986
NW_004581777	XP_004926987
NW_004581778	NP_001040308
NW_004581778	NP_001040317
NW_004581778	NP_001166634
NW_004581778	NP_001166635
NW_004581778	NP_001166705
NW_004581778	NP_001182381
NW_004581778	XP_004926988
NW_004581778	XP_004926989
NW_004581778	XP_004926990
NW_004581778	XP_004926991
NW_004581778	XP_004926992
NW_004581778	XP_004926993
NW_004581778	XP_004926994
NW_004581778	XP_004926995
NW_004581778	XP_004926996
NW_004581778	XP_004926997
NW_004581778	XP_004926998
NW_004581778	XP_004926999
NW_004581778	XP_004927000
NW_004581778	XP_004927001
NW_004581778	XP_004927002
NW_004581778	XP_004927003
NW_004581778	XP_004927004
NW_004581778	XP_004927005
NW_004581778	XP_004927006
NW_004581778	XP_004927007
NW_004581778	XP_004927008
NW_004581778	XP_004927009
NW_004581778	XP_004927010
NW_004581778	XP_004927011
NW_004581778	XP_004927012
NW_004581778	XP_004927013
NW_004581779	NP_001037094
NW_004581779	NP_001037126
NW_004581779	NP_001129358
NW_004581779	XP_004927014
NW_004581779	XP_004927015
NW_004581779	XP_004927016
NW_004581779	XP_004927017
NW_004581779	XP_004927018
NW_004581779	XP_004927019
NW_004581779	XP_004927020
NW_004581779	XP_004927021
NW_004581779	XP_004927022
NW_004581779	XP_004927023
NW_004581779	XP_004927024
NW_004581779	XP_004927025
NW_004581779	XP_004927026
NW_004581779	XP_004927027
NW_004581779	XP_004927028
NW_004581779	XP_004927029
NW_004581779	XP_004927030
NW_004581779	XP_004927031
NW_004581779	XP_004927032
NW_004581779	XP_004927033
NW_004581780	NP_001040114
NW_004581780	NP_001040118
NW_004581780	NP_001040291
NW_004581780	NP_001104814
NW_004581780	NP_001124343
NW_004581780	XP_004927034
NW_004581780	XP_004927035
NW_004581780	XP_004927036
NW_004581780	XP_004927037
NW_004581780	XP_004927038
NW_004581780	XP_004927039
NW_004581780	XP_004927040
NW_004581780	XP_004927041
NW_004581780	XP_004927042
NW_004581780	XP_004927043
NW_004581780	XP_004927044
NW_004581780	XP_004927045
NW_004581780	XP_004927046
NW_004581780	XP_004927047
NW_004581780	XP_004927048
NW_004581780	XP_004927049
NW_004581780	XP_004927050
NW_004581780	XP_004927051
NW_004581780	XP_004927052
NW_004581780	XP_004927053
NW_004581780	XP_004927054
NW_004581780	XP_004927055
NW_004581780	XP_004927056
NW_004581780	XP_004927057
NW_004581780	XP_004927058
NW_004581780	XP_004927059
NW_004581780	XP_004927060
NW_004581780	XP_004927061
NW_004581780	XP_004927062
NW_004581780	XP_004927063
NW_004581780	XP_004927064
NW_004581780	XP_004927065
NW_004581780	XP_004927066
NW_004581781	XP_004927067
NW_004581781	XP_004927068
NW_004581781	XP_004927069
NW_004581781	XP_004927070
NW_004581781	XP_004927071
NW_004581781	XP_004927072
NW_004581781	XP_004927073
NW_004581781	XP_004927074
NW_004581781	XP_004927075
NW_004581781	XP_004927076
NW_004581782	NP_001139712
NW_004581782	NP_001139716
NW_004581782	NP_001139719
NW_004581782	NP_001139721
NW_004581782	XP_004927077
NW_004581782	XP_004927078
NW_004581782	XP_004927079
NW_004581782	XP_004927080
NW_004581782	XP_004927081
NW_004581782	XP_004927082
NW_004581782	XP_004927083
NW_004581783	NP_001127711
NW_004581783	XP_004927084
NW_004581783	XP_004927085
NW_004581783	XP_004927086
NW_004581783	XP_004927087
NW_004581783	XP_004927088
NW_004581783	XP_004927089
NW_004581783	XP_004927090
NW_004581783	XP_004927091
NW_004581783	XP_004927092
NW_004581784	NP_001040370
NW_004581784	NP_001040459
NW_004581784	NP_001091822
NW_004581784	XP_004927093
NW_004581784	XP_004927094
NW_004581784	XP_004927095
NW_004581784	XP_004927096
NW_004581784	XP_004927097
NW_004581784	XP_004927098
NW_004581784	XP_004927099
NW_004581785	NP_001040256
NW_004581785	XP_004927100
NW_004581785	XP_004927101
NW_004581785	XP_004927102
NW_004581785	XP_004927103
NW_004581785	XP_004927104
NW_004581785	XP_004927105
NW_004581785	XP_004927106
NW_004581785	XP_004927107
NW_004581785	XP_004927108
NW_004581785	XP_004927109
NW_004581785	XP_004927110
NW_004581785	XP_004927111
NW_004581785	XP_004927112
NW_004581785	XP_004927113
NW_004581785	XP_004927114
NW_004581785	XP_004927115
NW_004581785	XP_004927116
NW_004581785	XP_004927117
NW_004581785	XP_004927118
NW_004581785	XP_004927119
NW_004581786	NP_001108463
NW_004581786	XP_004927120
NW_004581786	XP_004927121
NW_004581786	XP_004927122
NW_004581786	XP_004927123
NW_004581786	XP_004927124
NW_004581786	XP_004927125
NW_004581786	XP_004927126
NW_004581786	XP_004927127
NW_004581786	XP_004927128
NW_004581786	XP_004927129
NW_004581786	XP_004927130
NW_004581786	XP_004927131
NW_004581786	XP_004927132
NW_004581786	XP_004927133
NW_004581786	XP_004927134
NW_004581786	XP_004927135
NW_004581787	NP_001091819
NW_004581787	XP_004927136
NW_004581787	XP_004927137
NW_004581788	NP_001036945
NW_004581788	NP_001036949
NW_004581788	NP_001037084
NW_004581788	NP_001040154
NW_004581788	NP_001040234
NW_004581788	XP_004927138
NW_004581788	XP_004927139
NW_004581788	XP_004927140
NW_004581788	XP_004927141
NW_004581788	XP_004927142
NW_004581788	XP_004927143
NW_004581788	XP_004927144
NW_004581788	XP_004927145
NW_004581788	XP_004927146
NW_004581788	XP_004927147
NW_004581788	XP_004927148
NW_004581788	XP_004927149
NW_004581788	XP_004927150
NW_004581788	XP_004927151
NW_004581788	XP_004927152
NW_004581788	XP_004927153
NW_004581788	XP_004927154
NW_004581788	XP_004927155
NW_004581788	XP_004927156
NW_004581788	XP_004927157
NW_004581788	XP_004927158
NW_004581788	XP_004927159
NW_004581789	NP_001036886
NW_004581789	XP_004927160
NW_004581789	XP_004927161
NW_004581789	XP_004927162
NW_004581789	XP_004927163
NW_004581789	XP_004927164
NW_004581789	XP_004927165
NW_004581789	XP_004927166
NW_004581789	XP_004927167
NW_004581789	XP_004927168
NW_004581789	XP_004927169
NW_004581789	XP_004927170
NW_004581789	XP_004927171
NW_004581789	XP_004927172
NW_004581789	XP_004927173
NW_004581789	XP_004927174
NW_004581789	XP_004927175
NW_004581789	XP_004927176
NW_004581790	NP_001037606
NW_004581790	NP_001243937
NW_004581790	XP_004927177
NW_004581790	XP_004927178
NW_004581790	XP_004927179
NW_004581790	XP_004927180
NW_004581790	XP_004927181
NW_004581790	XP_004927182
NW_004581790	XP_004927183
NW_004581790	XP_004927184
NW_004581790	XP_004927185
NW_004581791	NP_001040377
NW_004581791	NP_001182009
NW_004581791	NP_001239603
NW_004581791	XP_004927186
NW_004581791	XP_004927187
NW_004581791	XP_004927188
NW_004581791	XP_004927189
NW_004581791	XP_004927190
NW_004581791	XP_004927191
NW_004581791	XP_004927192
NW_004581791	XP_004927193
NW_004581791	XP_004927194
NW_004581791	XP_004927195
NW_004581791	XP_004927196
NW_004581791	XP_004927197
NW_004581791	XP_004927198
NW_004581791	XP_004927199
NW_004581791	XP_004927200
NW_004581791	XP_004927201
NW_004581792	NP_001037035
NW_004581792	NP_001040220
NW_004581792	NP_001119721
NW_004581792	XP_004927202
NW_004581792	XP_004927203
NW_004581792	XP_004927204
NW_004581792	XP_004927205
NW_004581792	XP_004927206
NW_004581792	XP_004927207
NW_004581792	XP_004927208
NW_004581792	XP_004927209
NW_004581792	XP_004927210
NW_004581792	XP_004927211
NW_004581792	XP_004927212
NW_004581792	XP_004927213
NW_004581792	XP_004927214
NW_004581793	NP_001036895
NW_004581793	NP_001040510
NW_004581793	NP_001136224
NW_004581793	XP_004927215
NW_004581793	XP_004927216
NW_004581793	XP_004927217
NW_004581793	XP_004927218
NW_004581793	XP_004927219
NW_004581794	NP_001191408
NW_004581794	XP_004927220
NW_004581794	XP_004927221
NW_004581794	XP_004927222
NW_004581794	XP_004927223
NW_004581794	XP_004927224
NW_004581794	XP_004927225
NW_004581795	NP_001037049
NW_004581795	NP_001040485
NW_004581795	NP_001186936
NW_004581795	NP_001240824
NW_004581795	XP_004927226
NW_004581795	XP_004927227
NW_004581795	XP_004927228
NW_004581795	XP_004927229
NW_004581795	XP_004927230
NW_004581795	XP_004927231
NW_004581795	XP_004927232
NW_004581795	XP_004927233
NW_004581795	XP_004927234
NW_004581795	XP_004927235
NW_004581795	XP_004927236
NW_004581795	XP_004927237
NW_004581795	XP_004927238
NW_004581795	XP_004927239
NW_004581795	XP_004927240
NW_004581795	XP_004927241
NW_004581795	XP_004927242
NW_004581795	XP_004927243
NW_004581795	XP_004927244
NW_004581795	XP_004927245
NW_004581795	XP_004927246
NW_004581796	XP_004927247
NW_004581796	XP_004927248
NW_004581797	XP_004927249
NW_004581797	XP_004927250
NW_004581797	XP_004927251
NW_004581797	XP_004927252
NW_004581797	XP_004927253
NW_004581797	XP_004927254
NW_004581797	XP_004927255
NW_004581797	XP_004927256
NW_004581797	XP_004927257
NW_004581797	XP_004927258
NW_004581798	NP_001037432
NW_004581798	XP_004927259
NW_004581798	XP_004927260
NW_004581798	XP_004927261
NW_004581798	XP_004927262
NW_004581798	XP_004927263
NW_004581798	XP_004927264
NW_004581799	NP_001040457
NW_004581799	XP_004927265
NW_004581799	XP_004927266
NW_004581799	XP_004927267
NW_004581799	XP_004927268
NW_004581799	XP_004927269
NW_004581799	XP_004927270
NW_004581799	XP_004927271
NW_004581799	XP_004927272
NW_004581799	XP_004927273
NW_004581799	XP_004927274
NW_004581799	XP_004927275
NW_004581799	XP_004927276
NW_004581800	XP_004927277
NW_004581801	NP_001040468
NW_004581801	NP_001091761
NW_004581801	NP_001106742
NW_004581801	NP_001177297
NW_004581801	XP_004927278
NW_004581801	XP_004927279
NW_004581801	XP_004927280
NW_004581801	XP_004927281
NW_004581801	XP_004927282
NW_004581801	XP_004927283
NW_004581801	XP_004927284
NW_004581801	XP_004927285
NW_004581801	XP_004927286
NW_004581801	XP_004927287
NW_004581801	XP_004927288
NW_004581801	XP_004927289
NW_004581801	XP_004927290
NW_004581801	XP_004927291
NW_004581801	XP_004927292
NW_004581801	XP_004927293
NW_004581801	XP_004927294
NW_004581801	XP_004927295
NW_004581802	NP_001121191
NW_004581802	NP_001124357
NW_004581802	NP_001166881
NW_004581802	XP_004927296
NW_004581802	XP_004927297
NW_004581802	XP_004927298
NW_004581802	XP_004927299
NW_004581802	XP_004927300
NW_004581802	XP_004927301
NW_004581802	XP_004927302
NW_004581802	XP_004927303
NW_004581802	XP_004927304
NW_004581802	XP_004927305
NW_004581802	XP_004927306
NW_004581803	NP_001166968
NW_004581803	XP_004927307
NW_004581803	XP_004927308
NW_004581803	XP_004927309
NW_004581803	XP_004927310
NW_004581803	XP_004927311
NW_004581803	XP_004927312
NW_004581803	XP_004927313
NW_004581803	XP_004927314
NW_004581804	NP_001037036
NW_004581804	NP_001189462
NW_004581804	XP_004927315
NW_004581804	XP_004927316
NW_004581804	XP_004927317
NW_004581804	XP_004927318
NW_004581804	XP_004927319
NW_004581804	XP_004927320
NW_004581804	XP_004927321
NW_004581804	XP_004927322
NW_004581804	XP_004927323
NW_004581804	XP_004927324
NW_004581805	NP_001040273
NW_004581805	XP_004927325
NW_004581805	XP_004927326
NW_004581805	XP_004927327
NW_004581805	XP_004927328
NW_004581805	XP_004927329
NW_004581805	XP_004927330
NW_004581805	XP_004927331
NW_004581805	XP_004927332
NW_004581805	XP_004927333
NW_004581805	XP_004927334
NW_004581805	XP_004927335
NW_004581805	XP_004927336
NW_004581805	XP_004927337
NW_004581805	XP_004927338
NW_004581805	XP_004927339
NW_004581805	XP_004927340
NW_004581806	NP_001036914
NW_004581806	NP_001040344
NW_004581806	NP_001040383
NW_004581806	XP_004927341
NW_004581806	XP_004927342
NW_004581806	XP_004927343
NW_004581806	XP_004927344
NW_004581806	XP_004927345
NW_004581806	XP_004927346
NW_004581806	XP_004927347
NW_004581806	XP_004927348
NW_004581807	NP_001040392
NW_004581807	XP_004927349
NW_004581807	XP_004927350
NW_004581807	XP_004927351
NW_004581808	XP_004927352
NW_004581808	XP_004927353
NW_004581808	XP_004927354
NW_004581808	XP_004927355
NW_004581809	NP_001037374
NW_004581809	NP_001182630
NW_004581809	XP_004927356
NW_004581809	XP_004927357
NW_004581809	XP_004927358
NW_004581809	XP_004927359
NW_004581809	XP_004927360
NW_004581810	NP_001036940
NW_004581810	XP_004927361
NW_004581810	XP_004927362
NW_004581810	XP_004927363
NW_004581810	XP_004927364
NW_004581810	XP_004927365
NW_004581810	XP_004927366
NW_004581810	XP_004927367
NW_004581810	XP_004927368
NW_004581810	XP_004927369
NW_004581810	XP_004927370
NW_004581810	XP_004927371
NW_004581810	XP_004927372
NW_004581810	XP_004927373
NW_004581810	XP_004927374
NW_004581810	XP_004927375
NW_004581810	XP_004927376
NW_004581810	XP_004927377
NW_004581811	NP_001155189
NW_004581811	XP_004927378
NW_004581811	XP_004927379
NW_004581811	XP_004927380
NW_004581811	XP_004927381
NW_004581811	XP_004927382
NW_004581811	XP_004927383
NW_004581811	XP_004927384
NW_004581811	XP_004927385
NW_004581811	XP_004927386
NW_004581811	XP_004927387
NW_004581812	NP_001093092
NW_004581812	XP_004927388
NW_004581812	XP_004927389
NW_004581812	XP_004927390
NW_004581812	XP_004927391
NW_004581812	XP_004927392
NW_004581812	XP_004927393
NW_004581812	XP_004927394
NW_004581812	XP_004927395
NW_004581813	NP_001037211
NW_004581813	XP_004927396
NW_004581813	XP_004927397
NW_004581813	XP_004927398
NW_004581813	XP_004927399
NW_004581813	XP_004927400
NW_004581813	XP_004927401
NW_004581813	XP_004927402
NW_004581813	XP_004927403
NW_004581813	XP_004927404
NW_004581813	XP_004927405
NW_004581813	XP_004927406
NW_004581813	XP_004927407
NW_004581813	XP_004927408
NW_004581813	XP_004927409
NW_004581813	XP_004927410
NW_004581813	XP_004927411
NW_004581814	NP_001108466
NW_004581814	XP_004927412
NW_004581815	XP_004927413
NW_004581815	XP_004927414
NW_004581815	XP_004927415
NW_004581815	XP_004927416
NW_004581815	XP_004927417
NW_004581815	XP_004927418
NW_004581815	XP_004927419
NW_004581815	XP_004927420
NW_004581815	XP_004927421
NW_004581815	XP_004927422
NW_004581815	XP_004927423
NW_004581815	XP_004927424
NW_004581815	XP_004927425
NW_004581815	XP_004927426
NW_004581815	XP_004927427
NW_004581815	XP_004927428
NW_004581815	XP_004927429
NW_004581815	XP_004927430
NW_004581815	XP_004927431
NW_004581815	XP_004927432
NW_004581815	XP_004927433
NW_004581815	XP_004927434
NW_004581815	XP_004927435
NW_004581815	XP_004927436
NW_004581815	XP_004927437
NW_004581816	NP_001127747
NW_004581816	XP_004927438
NW_004581816	XP_004927439
NW_004581816	XP_004927440
NW_004581816	XP_004927441
NW_004581816	XP_004927442
NW_004581816	XP_004927443
NW_004581816	XP_004927444
NW_004581817	XP_004927445
NW_004581817	XP_004927446
NW_004581817	XP_004927447
NW_004581817	XP_004927448
NW_004581817	XP_004927449
NW_004581817	XP_004927450
NW_004581817	XP_004927451
NW_004581817	XP_004927452
NW_004581818	NP_001243961
NW_004581818	XP_004927453
NW_004581818	XP_004927454
NW_004581818	XP_004927455
NW_004581818	XP_004927456
NW_004581818	XP_004927457
NW_004581818	XP_004927458
NW_004581819	XP_004927459
NW_004581819	XP_004927460
NW_004581819	XP_004927461
NW_004581819	XP_004927462
NW_004581819	XP_004927463
NW_004581819	XP_004927464
NW_004581819	XP_004927465
NW_004581820	XP_004927466
NW_004581820	XP_004927467
NW_004581820	XP_004927468
NW_004581820	XP_004927469
NW_004581821	XP_004927470
NW_004581821	XP_004927471
NW_004581821	XP_004927472
NW_004581823	NP_001243947
NW_004581823	XP_004927473
NW_004581823	XP_004927474
NW_004581823	XP_004927475
NW_004581823	XP_004927476
NW_004581823	XP_004927477
NW_004581823	XP_004927478
NW_004581823	XP_004927479
NW_004581824	NP_001166197
NW_004581824	XP_004927480
NW_004581824	XP_004927481
NW_004581824	XP_004927482
NW_004581824	XP_004927483
NW_004581824	XP_004927484
NW_004581825	XP_004927485
NW_004581825	XP_004927486
NW_004581825	XP_004927487
NW_004581825	XP_004927488
NW_004581825	XP_004927489
NW_004581825	XP_004927490
NW_004581826	XP_004927491
NW_004581826	XP_004927492
NW_004581827	XP_004927493
NW_004581827	XP_004927494
NW_004581827	XP_004927495
NW_004581827	XP_004927496
NW_004581827	XP_004927497
NW_004581827	XP_004927498
NW_004581827	XP_004927499
NW_004581829	NP_001037305
NW_004581829	NP_001166849
NW_004581829	NP_001166850
NW_004581830	XP_004927500
NW_004581830	XP_004927501
NW_004581830	XP_004927502
NW_004581830	XP_004927503
NW_004581830	XP_004927504
NW_004581831	XP_004927505
NW_004581831	XP_004927506
NW_004581831	XP_004927507
NW_004581831	XP_004927508
NW_004581831	XP_004927509
NW_004581831	XP_004927510
NW_004581831	XP_004927511
NW_004581831	XP_004927512
NW_004581831	XP_004927513
NW_004581832	NP_001040431
NW_004581832	NP_001108113
NW_004581832	XP_004927514
NW_004581832	XP_004927515
NW_004581832	XP_004927516
NW_004581832	XP_004927517
NW_004581832	XP_004927518
NW_004581833	NP_001037029
NW_004581833	NP_001106143
NW_004581833	NP_001243920
NW_004581834	XP_004927519
NW_004581834	XP_004927520
NW_004581834	XP_004927521
NW_004581834	XP_004927522
NW_004581834	XP_004927523
NW_004581835	NP_001093283
NW_004581835	XP_004927524
NW_004581835	XP_004927525
NW_004581835	XP_004927526
NW_004581836	XP_004927527
NW_004581836	XP_004927528
NW_004581836	XP_004927529
NW_004581836	XP_004927530
NW_004581836	XP_004927531
NW_004581836	XP_004927532
NW_004581836	XP_004927533
NW_004581836	XP_004927534
NW_004581836	XP_004927535
NW_004581836	XP_004927536
NW_004581837	XP_004927537
NW_004581837	XP_004927538
NW_004581838	XP_004927539
NW_004581838	XP_004927540
NW_004581838	XP_004927541
NW_004581838	XP_004927542
NW_004581839	XP_004927543
NW_004581839	XP_004927544
NW_004581839	XP_004927545
NW_004581839	XP_004927546
NW_004581839	XP_004927547
NW_004581839	XP_004927548
NW_004581839	XP_004927549
NW_004581839	XP_004927550
NW_004581840	XP_004927551
NW_004581840	XP_004927552
NW_004581841	NP_001093081
NW_004581841	XP_004927553
NW_004581841	XP_004927554
NW_004581842	NP_001040144
NW_004581842	XP_004927555
NW_004581842	XP_004927556
NW_004581842	XP_004927557
NW_004581842	XP_004927558
NW_004581842	XP_004927559
NW_004581843	NP_001037053
NW_004581843	XP_004927560
NW_004581843	XP_004927561
NW_004581843	XP_004927562
NW_004581844	XP_004927563
NW_004581844	XP_004927564
NW_004581845	NP_001040434
NW_004581845	XP_004927565
NW_004581845	XP_004927566
NW_004581845	XP_004927567
NW_004581846	NP_001040333
NW_004581846	XP_004927568
NW_004581846	XP_004927569
NW_004581846	XP_004927570
NW_004581846	XP_004927571
NW_004581846	XP_004927572
NW_004581847	XP_004927573
NW_004581847	XP_004927574
NW_004581847	XP_004927575
NW_004581847	XP_004927576
NW_004581847	XP_004927577
NW_004581847	XP_004927578
NW_004581848	NP_001037028
NW_004581848	XP_004927579
NW_004581848	XP_004927580
NW_004581849	XP_004927581
NW_004581849	XP_004927582
NW_004581849	XP_004927583
NW_004581849	XP_004927584
NW_004581849	XP_004927585
NW_004581849	XP_004927586
NW_004581850	NP_001036923
NW_004581850	XP_004927587
NW_004581850	XP_004927588
NW_004581851	XP_004927589
NW_004581851	XP_004927590
NW_004581851	XP_004927591
NW_004581852	NP_001243920
NW_004581852	XP_004927592
NW_004581852	XP_004927593
NW_004581852	XP_004927594
NW_004581852	XP_004927595
NW_004581853	NP_001040222
NW_004581853	NP_001103810
NW_004581853	XP_004927596
NW_004581853	XP_004927597
NW_004581853	XP_004927598
NW_004581853	XP_004927599
NW_004581853	XP_004927600
NW_004581854	XP_004927601
NW_004581855	XP_004927602
NW_004581855	XP_004927603
NW_004581855	XP_004927604
NW_004581855	XP_004927605
NW_004581855	XP_004927606
NW_004581856	NP_001106231
NW_004581856	NP_001106739
NW_004581856	XP_004927607
NW_004581857	XP_004927608
NW_004581857	XP_004927609
NW_004581857	XP_004927610
NW_004581857	XP_004927611
NW_004581858	XP_004927612
NW_004581858	XP_004927613
NW_004581858	XP_004927614
NW_004581858	XP_004927615
NW_004581858	XP_004927616
NW_004581858	XP_004927617
NW_004581859	NP_001037081
NW_004581859	XP_004927618
NW_004581861	XP_004927619
NW_004581861	XP_004927620
NW_004581861	XP_004927621
NW_004581863	NP_001037666
NW_004581863	XP_004927622
NW_004581863	XP_004927623
NW_004581863	XP_004927624
NW_004581863	XP_004927625
NW_004581863	XP_004927626
NW_004581864	XP_004927627
NW_004581865	XP_004927628
NW_004581867	NP_001040490
NW_004581867	XP_004927629
NW_004581867	XP_004927630
NW_004581868	NP_001037364
NW_004581868	XP_004927631
NW_004581868	XP_004927632
NW_004581868	XP_004927633
NW_004581869	XP_004927634
NW_004581870	XP_004927635
NW_004581870	XP_004927636
NW_004581870	XP_004927637
NW_004581870	XP_004927638
NW_004581870	XP_004927639
NW_004581870	XP_004927640
NW_004581870	XP_004927641
NW_004581870	XP_004927642
NW_004581870	XP_004927643
NW_004581870	XP_004927644
NW_004581870	XP_004927645
NW_004581870	XP_004927646
NW_004581872	XP_004927647
NW_004581872	XP_004927648
NW_004581872	XP_004927649
NW_004581872	XP_004927650
NW_004581872	XP_004927651
NW_004581873	NP_001116816
NW_004581873	XP_004927652
NW_004581873	XP_004927653
NW_004581874	XP_004927654
NW_004581874	XP_004927655
NW_004581874	XP_004927656
NW_004581874	XP_004927657
NW_004581874	XP_004927658
NW_004581874	XP_004927659
NW_004581874	XP_004927660
NW_004581874	XP_004927661
NW_004581874	XP_004927662
NW_004581875	XP_004927663
NW_004581875	XP_004927664
NW_004581876	XP_004927665
NW_004581876	XP_004927666
NW_004581877	XP_004927667
NW_004581878	XP_004927668
NW_004581878	XP_004927669
NW_004581878	XP_004927670
NW_004581878	XP_004927671
NW_004581878	XP_004927672
NW_004581878	XP_004927673
NW_004581879	XP_004927674
NW_004581879	XP_004927675
NW_004581879	XP_004927676
NW_004581879	XP_004927677
NW_004581880	XP_004927678
NW_004581880	XP_004927679
NW_004581880	XP_004927680
NW_004581880	XP_004927681
NW_004581880	XP_004927682
NW_004581881	XP_004927683
NW_004581881	XP_004927684
NW_004581881	XP_004927685
NW_004581881	XP_004927686
NW_004581882	XP_004927687
NW_004581883	XP_004927688
NW_004581883	XP_004927689
NW_004581884	NP_001036903
NW_004581884	NP_001037574
NW_004581884	XP_004927690
NW_004581884	XP_004927691
NW_004581884	XP_004927692
NW_004581884	XP_004927693
NW_004581885	XP_004927694
NW_004581885	XP_004927695
NW_004581886	XP_004927696
NW_004581886	XP_004927697
NW_004581886	XP_004927698
NW_004581887	XP_004927699
NW_004581887	XP_004927700
NW_004581887	XP_004927701
NW_004581888	NP_001166706
NW_004581888	XP_004927702
NW_004581888	XP_004927703
NW_004581889	XP_004927704
NW_004581889	XP_004927705
NW_004581889	XP_004927706
NW_004581892	XP_004927707
NW_004581892	XP_004927708
NW_004581895	XP_004927709
NW_004581895	XP_004927710
NW_004581895	XP_004927711
NW_004581896	XP_004927712
NW_004581904	XP_004927713
NW_004581909	XP_004927714
NW_004581911	XP_004927715
NW_004581914	XP_004927716
NW_004581931	XP_004927717
NW_004581936	XP_004927718
NW_004581937	NP_001037518
NW_004581937	XP_004927719
NW_004581940	NP_001108341
NW_004581950	XP_004927720
NW_004581962	XP_004927721
NW_004581963	XP_004927722
NW_004581977	XP_004927723
NW_004581983	XP_004927724
NW_004581984	XP_004927725
NW_004581989	XP_004927726
NW_004581990	XP_004927727
NW_004581992	XP_004927728
NW_004581997	XP_004927729
NW_004582000	XP_004927730
NW_004582004	XP_004927731
NW_004582006	NP_001037168
NW_004582007	NP_001139705
NW_004582008	NP_001036845
NW_004582008	NP_001036985
NW_004582008	NP_001036987
NW_004582008	NP_001037004
NW_004582008	NP_001037086
NW_004582008	NP_001037197
NW_004582008	NP_001037223
NW_004582008	NP_001037251
NW_004582008	NP_001037295
NW_004582008	NP_001037337
NW_004582008	NP_001037398
NW_004582008	NP_001037416
NW_004582008	NP_001037434
NW_004582008	NP_001037514
NW_004582008	NP_001037522
NW_004582008	NP_001037524
NW_004582008	NP_001037564
NW_004582008	NP_001037634
NW_004582008	NP_001037685
NW_004582008	NP_001037686
NW_004582008	NP_001040109
NW_004582008	NP_001040120
NW_004582008	NP_001040166
NW_004582008	NP_001040177
NW_004582008	NP_001040183
NW_004582008	NP_001040187
NW_004582008	NP_001040254
NW_004582008	NP_001040267
NW_004582008	NP_001040275
NW_004582008	NP_001040281
NW_004582008	NP_001040301
NW_004582008	NP_001040384
NW_004582008	NP_001040442
NW_004582008	NP_001040452
NW_004582008	NP_001040476
NW_004582008	NP_001040518
NW_004582008	NP_001040544
NW_004582008	NP_001091744
NW_004582008	NP_001091751
NW_004582008	NP_001091762
NW_004582008	NP_001091763
NW_004582008	NP_001091816
NW_004582008	NP_001098692
NW_004582008	NP_001098694
NW_004582008	NP_001098696
NW_004582008	NP_001103386
NW_004582008	NP_001103762
NW_004582008	NP_001104828
NW_004582008	NP_001106221
