# Species	Genes	Alg.-Conn.	Dp_OGS2_prots.fas	Mcinx_prots_noPA.fas
2	2	1	DPOGS207544-PA	MCINX011602
2	2	1	DPOGS207546-PA	MCINX012864
2	2	1	DPOGS207547-PA	MCINX012866
2	2	1	DPOGS207548-PA	MCINX012362
2	2	1	DPOGS207554-PA	MCINX010878
2	2	1	DPOGS207555-PA	MCINX010876
2	2	1	DPOGS207556-PA	MCINX004775
2	2	1	DPOGS207557-PA	MCINX004773
2	2	1	DPOGS207559-PA	MCINX004772
2	2	1	DPOGS207561-PA	MCINX008204
2	3	0.333	DPOGS207564-PA,DPOGS207565-PA	MCINX005692
2	2	1	DPOGS207566-PA	MCINX005691
2	2	1	DPOGS207571-PA	MCINX012671
2	2	1	DPOGS207573-PA	MCINX012561
2	2	1	DPOGS207576-PA	MCINX015904
2	2	1	DPOGS207577-PA	MCINX015906
2	2	1	DPOGS207578-PA	MCINX015911
2	2	1	DPOGS207584-PA	MCINX015492
2	2	1	DPOGS207585-PA	MCINX004774
2	2	1	DPOGS207586-PA	MCINX010877
2	2	1	DPOGS207587-PA	MCINX010879
2	2	1	DPOGS207588-PA	MCINX010261
2	2	1	DPOGS207595-PA	MCINX000384
2	2	1	DPOGS207596-PA	MCINX000381
2	2	1	DPOGS207598-PA	MCINX015505
2	2	1	DPOGS207600-PA	MCINX012867
2	2	1	DPOGS207601-PA	MCINX012865
2	2	1	DPOGS207602-PA	MCINX012863
2	2	1	DPOGS207606-PA	MCINX009744
2	2	1	DPOGS207609-PA	MCINX014269
2	2	1	DPOGS207611-PA	MCINX011923
2	2	1	DPOGS207614-PA	MCINX014267
2	2	1	DPOGS207615-PA	MCINX014270
2	2	1	DPOGS207617-PA	MCINX008996
2	2	1	DPOGS207619-PA	MCINX013603
2	2	1	DPOGS207620-PA	MCINX013606
2	2	1	DPOGS207623-PA	MCINX008871
2	2	1	DPOGS207625-PA	MCINX005206
2	2	1	DPOGS207626-PA	MCINX005204
2	2	1	DPOGS207627-PA	MCINX005202
2	2	1	DPOGS207628-PA	MCINX005200
2	2	1	DPOGS207630-PA	MCINX005197
2	2	1	DPOGS207634-PA	MCINX005198
2	2	1	DPOGS207635-PA	MCINX014066
2	2	1	DPOGS207636-PA	MCINX005201
2	2	1	DPOGS207638-PA	MCINX005205
2	2	1	DPOGS207639-PA	MCINX005374
2	2	1	DPOGS207641-PA	MCINX005372
2	2	1	DPOGS207642-PA	MCINX013605
2	2	1	DPOGS207643-PA	MCINX011715
2	2	1	DPOGS207649-PA	MCINX015502
2	2	1	DPOGS207650-PA	MCINX015499
2	2	1	DPOGS207652-PA	MCINX010038
2	2	1	DPOGS207656-PA	MCINX010040
2	2	1	DPOGS207658-PA	MCINX010041
2	2	1	DPOGS207659-PA	MCINX014359
2	2	1	DPOGS207661-PA	MCINX014360
2	2	1	DPOGS207662-PA	MCINX010042
2	2	1	DPOGS207666-PA	MCINX015500
2	2	1	DPOGS207668-PA	MCINX010705
2	2	1	DPOGS207671-PA	MCINX012550
2	2	1	DPOGS207672-PA	MCINX012549
2	2	1	DPOGS207678-PA	MCINX007081
2	2	1	DPOGS207681-PA	MCINX007078
2	2	1	DPOGS207682-PA	MCINX007077
2	2	1	DPOGS207684-PA	MCINX007080
2	2	1	DPOGS207688-PA	MCINX002962
2	2	1	DPOGS207691-PA	MCINX002965
2	2	1	DPOGS207697-PA	MCINX004309
2	2	1	DPOGS207699-PA	MCINX004301
2	2	1	DPOGS207700-PA	MCINX004298
2	2	1	DPOGS207701-PA	MCINX004297
2	2	1	DPOGS207703-PA	MCINX004294
2	2	1	DPOGS207705-PA	MCINX004293
2	2	1	DPOGS207709-PA	MCINX009913
2	2	1	DPOGS207710-PA	MCINX009915
2	2	1	DPOGS207711-PA	MCINX010004
2	2	1	DPOGS207712-PA	MCINX010452
2	2	1	DPOGS207713-PA	MCINX000841
2	2	1	DPOGS207714-PA	MCINX000847
2	2	1	DPOGS207722-PA	MCINX012397
2	2	1	DPOGS207723-PA	MCINX012396
2	2	1	DPOGS207724-PA	MCINX012395
2	2	1	DPOGS207731-PA	MCINX006312
2	2	1	DPOGS207735-PA	MCINX002101
2	2	1	DPOGS207739-PA	MCINX016648
2	2	1	DPOGS207741-PA	MCINX013505
2	3	0.333	DPOGS207742-PA,DPOGS207744-PA	MCINX013559
2	2	1	DPOGS207746-PA	MCINX001106
2	2	1	DPOGS207753-PA	MCINX002595
2	2	1	DPOGS207754-PA	MCINX015317
2	2	1	DPOGS207757-PA	MCINX013747
2	2	1	DPOGS207758-PA	MCINX013749
2	2	1	DPOGS207759-PA	MCINX013750
2	2	1	DPOGS207760-PA	MCINX013751
2	2	1	DPOGS207761-PA	MCINX000074
2	2	1	DPOGS207762-PA	MCINX000070
2	2	1	DPOGS207765-PA	MCINX000064
2	2	1	DPOGS207766-PA	MCINX015084
2	2	1	DPOGS207767-PA	MCINX014262
2	2	1	DPOGS207768-PA	MCINX003071
2	2	1	DPOGS207769-PA	MCINX003067
2	2	1	DPOGS207772-PA	MCINX012678
2	2	1	DPOGS207774-PA	MCINX001646
2	2	1	DPOGS207775-PA	MCINX012253
2	2	1	DPOGS207778-PA	MCINX009085
2	2	1	DPOGS207780-PA	MCINX009441
2	2	1	DPOGS207783-PA	MCINX009445
2	2	1	DPOGS207787-PA	MCINX001645
2	2	1	DPOGS207788-PA	MCINX001644
2	2	1	DPOGS207789-PA	MCINX012676
2	2	1	DPOGS207791-PA	MCINX013074
2	2	1	DPOGS207792-PA	MCINX003064
2	2	1	DPOGS207793-PA	MCINX003066
2	2	1	DPOGS207794-PA	MCINX003068
2	2	1	DPOGS207796-PA	MCINX003073
2	2	1	DPOGS207797-PA	MCINX014260
2	2	1	DPOGS207802-PA	MCINX000062
2	2	1	DPOGS207803-PA	MCINX000067
2	2	1	DPOGS207806-PA	MCINX013752
2	2	1	DPOGS207808-PA	MCINX013748
2	2	1	DPOGS207811-PA	MCINX015320
2	2	1	DPOGS207815-PA	MCINX001108
2	2	1	DPOGS207816-PA	MCINX001107
2	2	1	DPOGS207817-PA	MCINX005103
2	2	1	DPOGS207819-PA	MCINX013500
2	2	1	DPOGS207823-PA	MCINX013507
2	2	1	DPOGS207824-PA	MCINX013508
2	2	1	DPOGS207825-PA	MCINX016647
2	2	1	DPOGS207826-PA	MCINX002099
2	2	1	DPOGS207833-PA	MCINX006313
2	2	1	DPOGS207836-PA	MCINX010720
2	2	1	DPOGS207843-PA	MCINX016245
2	2	1	DPOGS207846-PA	MCINX016246
2	2	1	DPOGS207848-PA	MCINX013543
2	2	1	DPOGS207852-PA	MCINX000844
2	2	1	DPOGS207853-PA	MCINX000843
2	2	1	DPOGS207854-PA	MCINX000842
2	2	1	DPOGS207855-PA	MCINX000840
2	2	1	DPOGS207856-PA	MCINX004295
2	2	1	DPOGS207859-PA	MCINX004300
2	2	1	DPOGS207860-PA	MCINX004307
2	2	1	DPOGS207862-PA	MCINX005795
2	2	1	DPOGS207864-PA	MCINX014737
2	2	1	DPOGS207865-PA	MCINX008170
2	2	1	DPOGS207867-PA	MCINX015845
2	2	1	DPOGS207868-PA	MCINX015842
2	2	1	DPOGS207869-PA	MCINX015841
2	2	1	DPOGS207870-PA	MCINX015839
2	2	1	DPOGS207871-PA	MCINX015836
2	2	1	DPOGS207872-PA	MCINX015835
2	2	1	DPOGS207873-PA	MCINX015833
2	2	1	DPOGS207874-PA	MCINX001714
2	2	1	DPOGS207875-PA	MCINX001716
2	3	0.333	DPOGS207878-PA	MCINX001719,MCINX001718
2	2	1	DPOGS207879-PA	MCINX001722
2	2	1	DPOGS207882-PA	MCINX008469
2	3	0.333	DPOGS207883-PA,DPOGS211361-PA	MCINX008467
2	2	1	DPOGS207884-PA	MCINX001723
2	2	1	DPOGS207885-PA	MCINX001720
2	2	1	DPOGS207888-PA	MCINX001715
2	2	1	DPOGS207889-PA	MCINX015834
2	2	1	DPOGS207890-PA	MCINX015837
2	2	1	DPOGS207891-PA	MCINX015838
2	2	1	DPOGS207894-PA	MCINX013655
2	2	1	DPOGS207895-PA	MCINX008171
2	2	1	DPOGS207896-PA	MCINX014729
2	2	1	DPOGS207897-PA	MCINX014730
2	2	1	DPOGS207898-PA	MCINX014731
2	2	1	DPOGS207899-PA	MCINX014735
2	2	1	DPOGS207901-PA	MCINX007825
2	2	1	DPOGS207902-PA	MCINX007826
2	2	1	DPOGS207903-PA	MCINX007827
2	2	1	DPOGS207904-PA	MCINX007828
2	2	1	DPOGS207905-PA	MCINX011911
2	2	1	DPOGS207917-PA	MCINX002091
2	2	1	DPOGS207918-PA	MCINX014225
2	2	1	DPOGS207923-PA	MCINX010840
2	2	1	DPOGS207926-PA	MCINX001880
2	2	1	DPOGS207927-PA	MCINX002855
2	2	1	DPOGS207931-PA	MCINX009349
2	2	1	DPOGS207932-PA	MCINX009348
2	2	1	DPOGS207936-PA	MCINX009795
2	2	1	DPOGS207937-PA	MCINX009797
2	2	1	DPOGS207940-PA	MCINX010857
2	2	1	DPOGS207941-PA	MCINX010856
2	2	1	DPOGS207943-PA	MCINX014951
2	2	1	DPOGS207944-PA	MCINX014949
2	2	1	DPOGS207946-PA	MCINX005634
2	2	1	DPOGS207947-PA	MCINX005633
2	2	1	DPOGS207949-PA	MCINX006853
2	2	1	DPOGS207950-PA	MCINX001322
2	2	1	DPOGS207951-PA	MCINX002672
2	2	1	DPOGS207953-PA	MCINX002670
2	2	1	DPOGS207954-PA	MCINX002667
2	2	1	DPOGS207955-PA	MCINX002666
2	2	1	DPOGS207959-PA	MCINX002669
2	2	1	DPOGS207960-PA	MCINX002671
2	2	1	DPOGS207962-PA	MCINX014948
2	2	1	DPOGS207963-PA	MCINX014950
2	2	1	DPOGS207964-PA	MCINX010858
2	2	1	DPOGS207965-PA	MCINX010859
2	2	1	DPOGS207966-PA	MCINX010862
2	2	1	DPOGS207968-PA	MCINX009350
2	2	1	DPOGS207969-PA	MCINX002869
2	2	1	DPOGS207971-PA	MCINX002867
2	2	1	DPOGS207973-PA	MCINX002865
2	2	1	DPOGS207975-PA	MCINX002864
2	2	1	DPOGS207976-PA	MCINX002863
2	2	1	DPOGS207979-PA	MCINX002860
2	2	1	DPOGS207980-PA	MCINX002859
2	2	1	DPOGS207982-PA	MCINX002857
2	2	1	DPOGS207984-PA	MCINX002853
2	2	1	DPOGS207991-PA	MCINX001879
2	2	1	DPOGS207993-PA	MCINX001875
2	2	1	DPOGS207994-PA	MCINX001874
2	2	1	DPOGS208001-PA	MCINX015120
2	2	1	DPOGS208003-PA	MCINX004621
2	2	1	DPOGS208004-PA	MCINX004624
2	2	1	DPOGS208015-PA	MCINX005049
2	2	1	DPOGS208016-PA	MCINX005046
2	2	1	DPOGS208019-PA	MCINX005061
2	2	1	DPOGS208020-PA	MCINX015072
2	2	1	DPOGS208021-PA	MCINX015070
2	2	1	DPOGS208022-PA	MCINX010929
2	2	1	DPOGS208024-PA	MCINX008293
2	2	1	DPOGS208027-PA	MCINX005951
2	2	1	DPOGS208029-PA	MCINX005952
2	2	1	DPOGS208030-PA	MCINX016347
2	2	1	DPOGS208031-PA	MCINX011781
2	2	1	DPOGS208035-PA	MCINX006287
2	2	1	DPOGS208039-PA	MCINX011782
2	2	1	DPOGS208040-PA	MCINX016345
2	2	1	DPOGS208041-PA	MCINX016346
2	2	1	DPOGS208042-PA	MCINX005949
2	2	1	DPOGS208043-PA	MCINX005948
2	2	1	DPOGS208044-PA	MCINX005946
2	2	1	DPOGS208045-PA	MCINX008294
2	2	1	DPOGS208048-PA	MCINX010927
2	2	1	DPOGS208050-PA	MCINX015069
2	2	1	DPOGS208051-PA	MCINX015071
2	2	1	DPOGS208054-PA	MCINX005045
2	2	1	DPOGS208056-PA	MCINX005047
2	2	1	DPOGS208057-PA	MCINX005048
2	2	1	DPOGS208058-PA	MCINX005050
2	2	1	DPOGS208064-PA	MCINX003633
2	2	1	DPOGS208065-PA	MCINX000257
2	2	1	DPOGS208066-PA	MCINX000259
2	2	1	DPOGS208068-PA	MCINX008766
2	2	1	DPOGS208069-PA	MCINX002493
2	2	1	DPOGS208071-PA	MCINX002495
2	2	1	DPOGS208074-PA	MCINX002674
2	2	1	DPOGS208075-PA	MCINX012405
2	2	1	DPOGS208078-PA	MCINX002494
2	2	1	DPOGS208079-PA	MCINX008767
2	2	1	DPOGS208080-PA	MCINX008765
2	2	1	DPOGS208081-PA	MCINX003227
2	2	1	DPOGS208082-PA	MCINX000260
2	2	1	DPOGS208084-PA	MCINX000258
2	2	1	DPOGS208086-PA	MCINX003318
2	2	1	DPOGS208087-PA	MCINX003634
2	2	1	DPOGS208091-PA	MCINX000050
2	2	1	DPOGS208094-PA	MCINX009774
2	2	1	DPOGS208095-PA	MCINX001465
2	2	1	DPOGS208098-PA	MCINX014657
2	2	1	DPOGS208099-PA	MCINX008333
2	2	1	DPOGS208102-PA	MCINX014656
2	2	1	DPOGS208103-PA	MCINX009775
2	2	1	DPOGS208106-PA	MCINX014823
2	2	1	DPOGS208110-PA	MCINX014665
2	2	1	DPOGS208111-PA	MCINX011439
2	2	1	DPOGS208113-PA	MCINX010718
2	2	1	DPOGS208115-PA	MCINX008197
2	2	1	DPOGS208117-PA	MCINX011173
2	2	1	DPOGS208119-PA	MCINX011170
2	2	1	DPOGS208122-PA	MCINX011166
2	2	1	DPOGS208125-PA	MCINX011165
2	2	1	DPOGS208127-PA	MCINX011171
2	2	1	DPOGS208128-PA	MCINX011172
2	2	1	DPOGS208129-PA	MCINX008198
2	2	1	DPOGS208131-PA	MCINX011441
2	2	1	DPOGS208132-PA	MCINX011438
2	2	1	DPOGS208133-PA	MCINX014664
2	2	1	DPOGS208136-PA	MCINX011583
2	2	1	DPOGS208138-PA	MCINX011684
2	2	1	DPOGS208139-PA	MCINX008597
2	2	1	DPOGS208144-PA	MCINX013801
2	2	1	DPOGS208145-PA	MCINX002226
2	2	1	DPOGS208146-PA	MCINX011685
2	2	1	DPOGS208147-PA	MCINX001522
2	2	1	DPOGS208150-PA	MCINX013429
2	2	1	DPOGS208154-PA	MCINX003600
2	2	1	DPOGS208155-PA	MCINX003599
2	2	1	DPOGS208161-PA	MCINX004091
2	2	1	DPOGS208163-PA	MCINX006819
2	2	1	DPOGS208164-PA	MCINX001524
2	2	1	DPOGS208165-PA	MCINX001523
2	2	1	DPOGS208166-PA	MCINX007058
2	2	1	DPOGS208169-PA	MCINX012068
2	2	1	DPOGS208171-PA	MCINX004736
2	2	1	DPOGS208172-PA	MCINX004734
2	2	1	DPOGS208175-PA	MCINX015091
2	2	1	DPOGS208183-PA	MCINX015088
2	2	1	DPOGS208184-PA	MCINX015092
2	2	1	DPOGS208189-PA	MCINX007177
2	2	1	DPOGS208192-PA	MCINX005697
2	2	1	DPOGS208197-PA	MCINX012607
2	2	1	DPOGS208199-PA	MCINX003664
2	2	1	DPOGS208202-PA	MCINX005242
2	2	1	DPOGS208204-PA	MCINX007306
2	2	1	DPOGS208205-PA	MCINX007307
2	2	1	DPOGS208208-PA	MCINX011107
2	2	1	DPOGS208211-PA	MCINX000457
2	2	1	DPOGS208214-PA	MCINX012609
2	2	1	DPOGS208224-PA	MCINX001600
2	2	1	DPOGS208226-PA	MCINX010890
2	2	1	DPOGS208231-PA	MCINX006470
2	2	1	DPOGS208233-PA	MCINX012193
2	2	1	DPOGS208235-PA	MCINX007272
2	2	1	DPOGS208236-PA	MCINX007270
2	2	1	DPOGS208237-PA	MCINX008130
2	2	1	DPOGS208238-PA	MCINX008129
2	2	1	DPOGS208239-PA	MCINX015750
2	2	1	DPOGS208242-PA	MCINX008132
2	2	1	DPOGS208243-PA	MCINX008136
2	2	1	DPOGS208244-PA	MCINX008134
2	2	1	DPOGS208247-PA	MCINX008138
2	2	1	DPOGS208249-PA	MCINX008140
2	2	1	DPOGS208253-PA	MCINX008147
2	2	1	DPOGS208257-PA	MCINX008149
2	4	0.146	DPOGS208260-PA,DPOGS208264-PA	MCINX015784,MCINX015782
2	2	1	DPOGS208262-PA	MCINX015779
2	2	1	DPOGS208263-PA	MCINX015783
2	2	1	DPOGS208267-PA	MCINX015759
2	2	1	DPOGS208268-PA	MCINX015755
2	2	1	DPOGS208269-PA	MCINX015757
2	2	1	DPOGS208271-PA	MCINX015744
2	2	1	DPOGS208273-PA	MCINX015760
2	2	1	DPOGS208278-PA	MCINX015763
2	2	1	DPOGS208279-PA	MCINX015761
2	2	1	DPOGS208284-PA	MCINX015775
2	2	1	DPOGS208286-PA	MCINX007271
2	2	1	DPOGS208288-PA	MCINX007274
2	2	1	DPOGS208292-PA	MCINX008811
2	2	1	DPOGS208293-PA	MCINX008809
2	2	1	DPOGS208295-PA	MCINX015455
2	2	1	DPOGS208298-PA	MCINX010891
2	2	1	DPOGS208300-PA	MCINX001599
2	2	1	DPOGS208301-PA	MCINX001595
2	2	1	DPOGS208311-PA	MCINX013305
2	2	1	DPOGS208313-PA	MCINX000129
2	2	1	DPOGS208314-PA	MCINX000128
2	2	1	DPOGS208315-PA	MCINX000126
2	2	1	DPOGS208317-PA	MCINX000130
2	2	1	DPOGS208318-PA	MCINX000131
2	2	1	DPOGS208326-PA	MCINX005894
2	2	1	DPOGS208329-PA	MCINX012827
2	2	1	DPOGS208333-PA	MCINX012826
2	2	1	DPOGS208340-PA	MCINX012832
2	2	1	DPOGS208341-PA	MCINX005891
2	2	1	DPOGS208342-PA	MCINX005893
2	2	1	DPOGS208343-PA	MCINX005896
2	2	1	DPOGS208350-PA	MCINX007373
2	2	1	DPOGS208353-PA	MCINX003160
2	2	1	DPOGS208354-PA	MCINX008733
2	2	1	DPOGS208364-PA	MCINX002627
2	2	1	DPOGS208369-PA	MCINX014263
2	2	1	DPOGS208370-PA	MCINX013549
2	2	1	DPOGS208371-PA	MCINX013550
2	2	1	DPOGS208372-PA	MCINX013551
2	2	1	DPOGS208374-PA	MCINX009012
2	2	1	DPOGS208375-PA	MCINX001302
2	2	1	DPOGS208381-PA	MCINX006017
2	2	1	DPOGS208384-PA	MCINX002630
2	2	1	DPOGS208385-PA	MCINX015690
2	2	1	DPOGS208392-PA	MCINX000400
2	2	1	DPOGS208394-PA	MCINX000398
2	2	1	DPOGS208395-PA	MCINX009984
2	3	0.333	DPOGS208397-PA,DPOGS208398-PA	MCINX014918
2	2	1	DPOGS208401-PA	MCINX008156
2	2	1	DPOGS208403-PA	MCINX008161
2	2	1	DPOGS208405-PA	MCINX008163
2	2	1	DPOGS208408-PA	MCINX008155
2	2	1	DPOGS208409-PA	MCINX014912
2	2	1	DPOGS208410-PA	MCINX014914
2	2	1	DPOGS208412-PA	MCINX014915
2	2	1	DPOGS208413-PA	MCINX014916
2	3	0.333	DPOGS208414-PA,DPOGS208415-PA	MCINX009983
2	2	1	DPOGS208417-PA	MCINX009985
2	2	1	DPOGS208418-PA	MCINX000396
2	2	1	DPOGS208420-PA	MCINX004942
2	2	1	DPOGS208423-PA	MCINX013335
2	2	1	DPOGS208424-PA	MCINX013941
2	2	1	DPOGS208427-PA	MCINX010830
2	2	1	DPOGS208428-PA	MCINX009675
2	2	1	DPOGS208430-PA	MCINX010178
2	2	1	DPOGS208431-PA	MCINX010179
2	2	1	DPOGS208434-PA	MCINX006658
2	2	1	DPOGS208435-PA	MCINX012588
2	2	1	DPOGS208437-PA	MCINX006060
2	2	1	DPOGS208438-PA	MCINX010177
2	2	1	DPOGS208439-PA	MCINX004918
2	2	1	DPOGS208440-PA	MCINX004917
2	2	1	DPOGS208441-PA	MCINX009676
2	2	1	DPOGS208442-PA	MCINX009674
2	2	1	DPOGS208446-PA	MCINX010829
2	2	1	DPOGS208451-PA	MCINX008564
2	2	1	DPOGS208453-PA	MCINX011043
2	2	1	DPOGS208455-PA	MCINX006103
2	2	1	DPOGS208456-PA	MCINX006102
2	2	1	DPOGS208457-PA	MCINX004971
2	2	1	DPOGS208458-PA	MCINX004970
2	2	1	DPOGS208459-PA	MCINX001134
2	2	1	DPOGS208463-PA	MCINX001746
2	2	1	DPOGS208465-PA	MCINX001747
2	2	1	DPOGS208467-PA	MCINX002042
2	2	1	DPOGS208468-PA	MCINX004798
2	2	1	DPOGS208470-PA	MCINX000253
2	2	1	DPOGS208473-PA	MCINX013868
2	2	1	DPOGS208474-PA	MCINX009202
2	2	1	DPOGS208475-PA	MCINX014148
2	2	1	DPOGS208476-PA	MCINX004352
2	2	1	DPOGS208479-PA	MCINX011702
2	2	1	DPOGS208480-PA	MCINX007351
2	2	1	DPOGS208481-PA	MCINX014200
2	2	1	DPOGS208482-PA	MCINX014201
2	2	1	DPOGS208483-PA	MCINX014203
2	2	1	DPOGS208484-PA	MCINX014204
2	2	1	DPOGS208486-PA	MCINX016386
2	2	1	DPOGS208489-PA	MCINX016381
2	2	1	DPOGS208491-PA	MCINX016374
2	2	1	DPOGS208492-PA	MCINX016373
2	2	1	DPOGS208497-PA	MCINX004139
2	2	1	DPOGS208498-PA	MCINX006458
2	2	1	DPOGS208499-PA	MCINX012454
2	2	1	DPOGS208500-PA	MCINX001817
2	2	1	DPOGS208501-PA	MCINX008051
2	2	1	DPOGS208503-PA	MCINX004072
2	2	1	DPOGS208504-PA	MCINX004071
2	2	1	DPOGS208505-PA	MCINX009235
2	2	1	DPOGS208509-PA	MCINX015456
2	2	1	DPOGS208513-PA	MCINX008795
2	2	1	DPOGS208514-PA	MCINX012202
2	2	1	DPOGS208515-PA	MCINX012206
2	2	1	DPOGS208519-PA	MCINX010653
2	2	1	DPOGS208520-PA	MCINX010538
2	2	1	DPOGS208521-PA	MCINX010537
2	2	1	DPOGS208522-PA	MCINX014058
2	2	1	DPOGS208524-PA	MCINX012203
2	2	1	DPOGS208525-PA	MCINX015460
2	2	1	DPOGS208527-PA	MCINX015465
2	2	1	DPOGS208528-PA	MCINX015467
2	2	1	DPOGS208534-PA	MCINX009234
2	2	1	DPOGS208538-PA	MCINX008052
2	2	1	DPOGS208541-PA	MCINX007394
2	2	1	DPOGS208542-PA	MCINX012455
2	2	1	DPOGS208543-PA	MCINX006457
2	2	1	DPOGS208544-PA	MCINX004140
2	2	1	DPOGS208549-PA	MCINX016375
2	2	1	DPOGS208552-PA	MCINX016380
2	2	1	DPOGS208553-PA	MCINX016382
2	2	1	DPOGS208554-PA	MCINX016385
2	2	1	DPOGS208556-PA	MCINX014207
2	2	1	DPOGS208557-PA	MCINX014205
2	2	1	DPOGS208558-PA	MCINX014202
2	2	1	DPOGS208559-PA	MCINX007352
2	2	1	DPOGS208562-PA	MCINX004357
2	2	1	DPOGS208563-PA	MCINX004353
2	2	1	DPOGS208567-PA	MCINX013867
2	2	1	DPOGS208568-PA	MCINX014031
2	2	1	DPOGS208569-PA	MCINX000255
2	2	1	DPOGS208570-PA	MCINX000254
2	2	1	DPOGS208576-PA	MCINX001748
2	2	1	DPOGS208578-PA	MCINX001130
2	2	1	DPOGS208579-PA	MCINX001135
2	2	1	DPOGS208580-PA	MCINX001136
2	2	1	DPOGS208581-PA	MCINX004969
2	2	1	DPOGS208584-PA	MCINX004974
2	2	1	DPOGS208586-PA	MCINX014154
2	2	1	DPOGS208587-PA	MCINX007060
2	2	1	DPOGS208588-PA	MCINX005505
2	2	1	DPOGS208596-PA	MCINX006217
2	2	1	DPOGS208599-PA	MCINX006211
2	3	0.333	DPOGS208600-PA,DPOGS211243-PA	MCINX005826
2	2	1	DPOGS208601-PA	MCINX010706
2	2	1	DPOGS208602-PA	MCINX001383
2	2	1	DPOGS208604-PA	MCINX008685
2	2	1	DPOGS208606-PA	MCINX006210
2	2	1	DPOGS208607-PA	MCINX006212
2	2	1	DPOGS208609-PA	MCINX014787
2	2	1	DPOGS208610-PA	MCINX011456
2	2	1	DPOGS208618-PA	MCINX009594
2	2	1	DPOGS208619-PA	MCINX009592
2	2	1	DPOGS208620-PA	MCINX006666
2	2	1	DPOGS208621-PA	MCINX009814
2	2	1	DPOGS208624-PA	MCINX005504
2	3	0.333	DPOGS208625-PA,DPOGS208626-PA	MCINX005506
2	2	1	DPOGS208627-PA	MCINX005507
2	2	1	DPOGS208638-PA	MCINX016561
2	2	1	DPOGS208639-PA	MCINX003211
2	2	1	DPOGS208640-PA	MCINX003209
2	2	1	DPOGS208641-PA	MCINX003208
2	2	1	DPOGS208644-PA	MCINX002251
2	2	1	DPOGS208645-PA	MCINX002254
2	2	1	DPOGS208646-PA	MCINX002255
2	2	1	DPOGS208647-PA	MCINX012512
2	2	1	DPOGS208648-PA	MCINX012957
2	2	1	DPOGS208649-PA	MCINX000279
2	2	1	DPOGS208650-PA	MCINX005648
2	2	1	DPOGS208652-PA	MCINX012956
2	2	1	DPOGS208653-PA	MCINX010523
2	2	1	DPOGS208654-PA	MCINX010524
2	2	1	DPOGS208655-PA	MCINX002256
2	2	1	DPOGS208656-PA	MCINX002252
2	2	1	DPOGS208657-PA	MCINX002250
2	2	1	DPOGS208658-PA	MCINX002249
2	2	1	DPOGS208661-PA	MCINX003210
2	2	1	DPOGS208662-PA	MCINX003212
2	2	1	DPOGS208663-PA	MCINX016558
2	2	1	DPOGS208666-PA	MCINX008011
2	2	1	DPOGS208671-PA	MCINX001405
2	2	1	DPOGS208674-PA	MCINX016417
2	2	1	DPOGS208676-PA	MCINX016422
2	2	1	DPOGS208678-PA	MCINX010464
2	2	1	DPOGS208684-PA	MCINX014169
2	2	1	DPOGS208685-PA	MCINX007970
2	2	1	DPOGS208686-PA	MCINX007969
2	2	1	DPOGS208687-PA	MCINX007966
2	2	1	DPOGS208688-PA	MCINX004135
2	2	1	DPOGS208689-PA	MCINX000045
2	2	1	DPOGS208692-PA	MCINX011415
2	2	1	DPOGS208695-PA	MCINX015087
2	2	1	DPOGS208696-PA	MCINX000119
2	2	1	DPOGS208698-PA	MCINX003170
2	2	1	DPOGS208701-PA	MCINX003173
2	2	1	DPOGS208705-PA	MCINX002541
2	2	1	DPOGS208707-PA	MCINX002535
2	2	1	DPOGS208708-PA	MCINX005249
2	2	1	DPOGS208709-PA	MCINX011261
2	2	1	DPOGS208710-PA	MCINX011264
2	2	1	DPOGS208711-PA	MCINX011263
2	2	1	DPOGS208713-PA	MCINX011267
2	2	1	DPOGS208714-PA	MCINX008278
2	2	1	DPOGS208715-PA	MCINX008279
2	2	1	DPOGS208716-PA	MCINX008283
2	2	1	DPOGS208717-PA	MCINX008287
2	2	1	DPOGS208718-PA	MCINX001149
2	2	1	DPOGS208722-PA	MCINX008288
2	2	1	DPOGS208723-PA	MCINX008286
2	2	1	DPOGS208725-PA	MCINX008280
2	2	1	DPOGS208728-PA	MCINX011265
2	2	1	DPOGS208731-PA	MCINX002536
2	2	1	DPOGS208732-PA	MCINX002540
2	2	1	DPOGS208733-PA	MCINX002542
2	2	1	DPOGS208735-PA	MCINX002545
2	2	1	DPOGS208739-PA	MCINX002546
2	2	1	DPOGS208745-PA	MCINX000123
2	2	1	DPOGS208747-PA	MCINX011413
2	2	1	DPOGS208750-PA	MCINX012356
2	2	1	DPOGS208752-PA	MCINX007967
2	3	0.333	DPOGS208753-PA,DPOGS208754-PA	MCINX014168
2	2	1	DPOGS208755-PA	MCINX007981
2	2	1	DPOGS208760-PA	MCINX008836
2	2	1	DPOGS208763-PA	MCINX005058
2	2	1	DPOGS208773-PA	MCINX016462
2	2	1	DPOGS208775-PA	MCINX001274
2	2	1	DPOGS208779-PA	MCINX001263
2	2	1	DPOGS208781-PA	MCINX001256
2	2	1	DPOGS208783-PA	MCINX001253
2	2	1	DPOGS208784-PA	MCINX012622
2	2	1	DPOGS208785-PA	MCINX012623
2	2	1	DPOGS208788-PA	MCINX001802
2	2	1	DPOGS208789-PA	MCINX004878
2	2	1	DPOGS208791-PA	MCINX008433
2	2	1	DPOGS208792-PA	MCINX008437
